	Grid_Score	Grid_vdw	Grid_es	Int_energy
RNAewa_LIGrocs_with_names-2dock_mol181	-43.795296	-42.465721	-1.329575	-1.329575
RNAewa_LIGrocs_with_names-2dock_mol182	-36.502144	-35.630672	-0.871473	-0.871473
RNAewa_LIGrocs_with_names-2dock_mol183	-50.129829	-47.090385	-3.039443	-3.039443
RNAewa_LIGrocs_with_names-2dock_mol184	-49.481426	-48.743153	-0.738274	-0.738274
RNAewa_LIGrocs_with_names-2dock_mol185	-39.628792	-40.283176	0.654386	0.654386
RNAewa_LIGrocs_with_names-2dock_mol186	-38.549263	-37.449230	-1.100031	-1.100031
RNAewa_LIGrocs_with_names-2dock_mol187	-45.650024	-44.162159	-1.487864	-1.487864
RNAewa_LIGrocs_with_names-2dock_mol188	-40.258427	-36.377941	-3.880485	-3.880485
RNAewa_LIGrocs_with_names-2dock_mol189	-38.538956	-36.382488	-2.156468	-2.156468
RNAewa_LIGrocs_with_names-2dock_mol190	-41.545845	-39.135715	-2.410131	-2.410131
RNAewa_LIGrocs_with_names-2dock_mol191	-48.327839	-46.218174	-2.109666	-2.109666
RNAewa_LIGrocs_with_names-2dock_mol192	-38.671562	-38.521378	-0.150185	-0.150185
RNAewa_LIGrocs_with_names-2dock_mol193	-40.568268	-38.219738	-2.348531	-2.348531
RNAewa_LIGrocs_with_names-2dock_mol194	-35.163975	-34.264610	-0.899364	-0.899364
RNAewa_LIGrocs_with_names-2dock_mol195	-33.282978	-31.696625	-1.586355	-1.586355
RNAewa_LIGrocs_with_names-2dock_mol196	-37.641548	-36.918377	-0.723171	-0.723171
RNAewa_LIGrocs_with_names-2dock_mol197	-40.506325	-38.226784	-2.279539	-2.279539
RNAewa_LIGrocs_with_names-2dock_mol198	-46.985428	-47.101288	0.115859	0.115859
RNAewa_LIGrocs_with_names-2dock_mol199	-42.223133	-40.513222	-1.709912	-1.709912
RNAewa_LIGrocs_with_names-2dock_mol200	-40.026196	-36.413616	-3.612581	-3.612581
RNAewa_LIGrocs_with_names-2dock_mol201	-39.910835	-37.619587	-2.291247	-2.291247
RNAewa_LIGrocs_with_names-2dock_mol202	-39.915657	-40.664021	0.748363	0.748363
RNAewa_LIGrocs_with_names-2dock_mol203	-38.209671	-35.916023	-2.293647	-2.293647
RNAewa_LIGrocs_with_names-2dock_mol204	-40.176857	-39.998775	-0.178083	-0.178083
RNAewa_LIGrocs_with_names-2dock_mol205	-42.455322	-42.160683	-0.294640	-0.294640
RNAewa_LIGrocs_with_names-2dock_mol206	-37.635693	-37.033741	-0.601952	-0.601952
RNAewa_LIGrocs_with_names-2dock_mol207	-36.838779	-37.835495	0.996716	0.996716
RNAewa_LIGrocs_with_names-2dock_mol208	-38.856644	-37.190216	-1.666426	-1.666426
RNAewa_LIGrocs_with_names-2dock_mol209	-48.202244	-48.008659	-0.193583	-0.193583
RNAewa_LIGrocs_with_names-2dock_mol210	-44.099621	-42.343258	-1.756362	-1.756362
RNAewa_LIGrocs_with_names-2dock_mol211	-41.450012	-40.247250	-1.202762	-1.202762
RNAewa_LIGrocs_with_names-2dock_mol212	-49.201401	-47.414375	-1.787025	-1.787025
RNAewa_LIGrocs_with_names-2dock_mol213	-38.822872	-36.738422	-2.084449	-2.084449
RNAewa_LIGrocs_with_names-2dock_mol214	-45.320534	-43.874447	-1.446089	-1.446089
RNAewa_LIGrocs_with_names-2dock_mol215	-44.399395	-44.139889	-0.259508	-0.259508
RNAewa_LIGrocs_with_names-2dock_mol216	-40.039799	-40.047417	0.007620	0.007620
RNAewa_LIGrocs_with_names-2dock_mol217	-36.348305	-34.575520	-1.772785	-1.772785
RNAewa_LIGrocs_with_names-2dock_mol218	-43.513874	-41.997379	-1.516494	-1.516494
RNAewa_LIGrocs_with_names-2dock_mol219	-36.234303	-36.067970	-0.166333	-0.166333
RNAewa_LIGrocs_with_names-2dock_mol220	-43.974873	-43.913006	-0.061868	-0.061868
RNAewa_LIGrocs_with_names-2dock_mol221	-49.665947	-46.990620	-2.675328	-2.675328
RNAewa_LIGrocs_with_names-2dock_mol222	-46.471699	-46.415314	-0.056386	-0.056386
RNAewa_LIGrocs_with_names-2dock_mol223	-38.816216	-37.720066	-1.096148	-1.096148
RNAewa_LIGrocs_with_names-2dock_mol224	-44.943161	-41.918343	-3.024818	-3.024818
RNAewa_LIGrocs_with_names-2dock_mol225	-50.252163	-49.576687	-0.675475	-0.675475
RNAewa_LIGrocs_with_names-2dock_mol226	-42.264164	-40.281769	-1.982397	-1.982397
RNAewa_LIGrocs_with_names-2dock_mol227	-46.559059	-45.329044	-1.230016	-1.230016
RNAewa_LIGrocs_with_names-2dock_mol228	-36.307110	-34.883537	-1.423573	-1.423573
RNAewa_LIGrocs_with_names-2dock_mol229	-47.245193	-47.315281	0.070088	0.070088
RNAewa_LIGrocs_with_names-2dock_mol230	-45.605728	-45.149357	-0.456371	-0.456371
RNAewa_LIGrocs_with_names-2dock_mol231	-35.895985	-37.157280	1.261294	1.261294
RNAewa_LIGrocs_with_names-2dock_mol232	-48.393631	-47.485989	-0.907643	-0.907643
RNAewa_LIGrocs_with_names-2dock_mol233	-41.852577	-40.656860	-1.195716	-1.195716
RNAewa_LIGrocs_with_names-2dock_mol234	-43.033203	-41.953720	-1.079483	-1.079483
RNAewa_LIGrocs_with_names-2dock_mol235	-39.367874	-38.322678	-1.045198	-1.045198
RNAewa_LIGrocs_with_names-2dock_mol236	-35.095478	-34.825069	-0.270408	-0.270408
RNAewa_LIGrocs_with_names-2dock_mol237	-35.305847	-35.201912	-0.103937	-0.103937
RNAewa_LIGrocs_with_names-2dock_mol238	-41.169006	-39.646400	-1.522606	-1.522606
RNAewa_LIGrocs_with_names-2dock_mol239	-45.501949	-44.519150	-0.982799	-0.982799
RNAewa_LIGrocs_with_names-2dock_mol240	-51.008022	-51.063633	0.055610	0.055610
RNAewa_LIGrocs_with_names-2dock_mol241	-38.776260	-38.569775	-0.206486	-0.206486
RNAewa_LIGrocs_with_names-2dock_mol242	-36.794716	-36.000294	-0.794424	-0.794424
RNAewa_LIGrocs_with_names-2dock_mol243	-41.636925	-41.166924	-0.470003	-0.470003
RNAewa_LIGrocs_with_names-2dock_mol244	-52.044266	-49.711380	-2.332887	-2.332887
RNAewa_LIGrocs_with_names-2dock_mol245	-48.845047	-46.420586	-2.424460	-2.424460
RNAewa_LIGrocs_with_names-2dock_mol246	-36.097279	-34.060596	-2.036682	-2.036682
RNAewa_LIGrocs_with_names-2dock_mol247	-36.283825	-34.691803	-1.592021	-1.592021
RNAewa_LIGrocs_with_names-2dock_mol248	-36.047363	-33.378853	-2.668509	-2.668509
RNAewa_LIGrocs_with_names-2dock_mol249	-37.388172	-35.431412	-1.956759	-1.956759
RNAewa_LIGrocs_with_names-2dock_mol250	-40.222816	-38.486214	-1.736604	-1.736604
RNAewa_LIGrocs_with_names-2dock_mol251	-41.783936	-38.696465	-3.087471	-3.087471
RNAewa_LIGrocs_with_names-2dock_mol252	-47.573944	-46.003876	-1.570068	-1.570068
RNAewa_LIGrocs_with_names-2dock_mol253	-39.210678	-36.528660	-2.682019	-2.682019
RNAewa_LIGrocs_with_names-2dock_mol254	-48.605679	-47.190083	-1.415595	-1.415595
RNAewa_LIGrocs_with_names-2dock_mol255	-31.938614	-29.186790	-2.751824	-2.751824
RNAewa_LIGrocs_with_names-2dock_mol256	-35.321312	-34.867611	-0.453699	-0.453699
RNAewa_LIGrocs_with_names-2dock_mol257	-40.746574	-39.506184	-1.240392	-1.240392
RNAewa_LIGrocs_with_names-2dock_mol258	-47.653706	-45.729424	-1.924283	-1.924283
RNAewa_LIGrocs_with_names-2dock_mol259	-47.594124	-46.714138	-0.879987	-0.879987
RNAewa_LIGrocs_with_names-2dock_mol260	-33.802769	-32.444809	-1.357959	-1.357959
RNAewa_LIGrocs_with_names-2dock_mol261	-37.511200	-37.179825	-0.331376	-0.331376
RNAewa_LIGrocs_with_names-2dock_mol262	-39.964954	-38.272957	-1.691997	-1.691997
RNAewa_LIGrocs_with_names-2dock_mol263	-38.944687	-38.253746	-0.690940	-0.690940
RNAewa_LIGrocs_with_names-2dock_mol264	-39.196270	-37.568626	-1.627643	-1.627643
RNAewa_LIGrocs_with_names-2dock_mol265	-44.929913	-44.708664	-0.221250	-0.221250
RNAewa_LIGrocs_with_names-2dock_mol266	-34.110958	-34.055641	-0.055317	-0.055317
RNAewa_LIGrocs_with_names-2dock_mol267	-49.046932	-47.142696	-1.904237	-1.904237
RNAewa_LIGrocs_with_names-2dock_mol268	-51.154274	-52.704365	1.550092	1.550092
RNAewa_LIGrocs_with_names-2dock_mol269	-38.898537	-38.363327	-0.535211	-0.535211
RNAewa_LIGrocs_with_names-2dock_mol270	-36.112328	-36.222878	0.110550	0.110550
RNAewa_LIGrocs_with_names-2dock_mol271	-45.434181	-45.498806	0.064626	0.064626
RNAewa_LIGrocs_with_names-2dock_mol272	-50.807476	-48.897942	-1.909535	-1.909535
RNAewa_LIGrocs_with_names-2dock_mol273	-36.965164	-36.552238	-0.412925	-0.412925
RNAewa_LIGrocs_with_names-2dock_mol274	-39.789104	-40.002518	0.213414	0.213414
RNAewa_LIGrocs_with_names-2dock_mol275	-38.265682	-34.480312	-3.785370	-3.785370
RNAewa_LIGrocs_with_names-2dock_mol276	-37.932686	-36.249092	-1.683594	-1.683594
RNAewa_LIGrocs_with_names-2dock_mol277	-37.625938	-35.662716	-1.963224	-1.963224
RNAewa_LIGrocs_with_names-2dock_mol278	-45.517200	-44.847427	-0.669772	-0.669772
RNAewa_LIGrocs_with_names-2dock_mol279	-37.810726	-37.589878	-0.220848	-0.220848
RNAewa_LIGrocs_with_names-2dock_mol280	-43.481972	-41.643761	-1.838210	-1.838210
RNAewa_LIGrocs_with_names-2dock_mol281	-40.555214	-37.780602	-2.774612	-2.774612
RNAewa_LIGrocs_with_names-2dock_mol282	-46.823242	-47.387360	0.564119	0.564119
RNAewa_LIGrocs_with_names-2dock_mol283	-45.508900	-44.366444	-1.142456	-1.142456
RNAewa_LIGrocs_with_names-2dock_mol284	-43.805496	-43.444244	-0.361253	-0.361253
RNAewa_LIGrocs_with_names-2dock_mol285	-47.534019	-48.193069	0.659049	0.659049
RNAewa_LIGrocs_with_names-2dock_mol286	-36.343536	-32.081928	-4.261610	-4.261610
RNAewa_LIGrocs_with_names-2dock_mol287	-55.354240	-54.720840	-0.633400	-0.633400
RNAewa_LIGrocs_with_names-2dock_mol288	-49.286777	-48.541904	-0.744872	-0.744872
RNAewa_LIGrocs_with_names-2dock_mol289	-36.725037	-37.010429	0.285392	0.285392
RNAewa_LIGrocs_with_names-2dock_mol290	-40.528790	-38.646557	-1.882231	-1.882231
RNAewa_LIGrocs_with_names-2dock_mol291	-48.069382	-46.697639	-1.371744	-1.371744
RNAewa_LIGrocs_with_names-2dock_mol292	-41.083752	-40.458572	-0.625179	-0.625179
RNAewa_LIGrocs_with_names-2dock_mol293	-49.115589	-45.834843	-3.280748	-3.280748
RNAewa_LIGrocs_with_names-2dock_mol294	-42.923218	-42.170162	-0.753055	-0.753055
RNAewa_LIGrocs_with_names-2dock_mol295	-38.650799	-38.224014	-0.426784	-0.426784
RNAewa_LIGrocs_with_names-2dock_mol296	-42.127346	-41.546913	-0.580431	-0.580431
RNAewa_LIGrocs_with_names-2dock_mol297	-36.374321	-36.069736	-0.304583	-0.304583
RNAewa_LIGrocs_with_names-2dock_mol298	-41.293495	-40.570709	-0.722786	-0.722786
RNAewa_LIGrocs_with_names-2dock_mol299	-42.147545	-43.082161	0.934618	0.934618
RNAewa_LIGrocs_with_names-2dock_mol300	-37.654716	-36.772308	-0.882407	-0.882407
RNAewa_LIGrocs_with_names-2dock_mol301	-37.129192	-36.330666	-0.798527	-0.798527
RNAewa_LIGrocs_with_names-2dock_mol302	-38.826614	-40.017651	1.191037	1.191037
RNAewa_LIGrocs_with_names-2dock_mol303	-37.051319	-36.295170	-0.756149	-0.756149
RNAewa_LIGrocs_with_names-2dock_mol304	-38.336655	-39.573200	1.236545	1.236545
RNAewa_LIGrocs_with_names-2dock_mol305	-51.359688	-49.069843	-2.289844	-2.289844
RNAewa_LIGrocs_with_names-2dock_mol306	-37.928902	-36.768318	-1.160583	-1.160583
RNAewa_LIGrocs_with_names-2dock_mol307	-34.259075	-33.300369	-0.958704	-0.958704
RNAewa_LIGrocs_with_names-2dock_mol308	-38.816406	-38.198555	-0.617852	-0.617852
RNAewa_LIGrocs_with_names-2dock_mol309	-35.091507	-33.846466	-1.245041	-1.245041
RNAewa_LIGrocs_with_names-2dock_mol310	-37.448170	-33.930260	-3.517909	-3.517909
RNAewa_LIGrocs_with_names-2dock_mol311	-33.215385	-29.544327	-3.671060	-3.671060
RNAewa_LIGrocs_with_names-2dock_mol312	-35.338886	-34.310543	-1.028345	-1.028345
RNAewa_LIGrocs_with_names-2dock_mol313	-46.284706	-46.986118	0.701413	0.701413
RNAewa_LIGrocs_with_names-2dock_mol314	-42.034431	-42.071228	0.036795	0.036795
RNAewa_LIGrocs_with_names-2dock_mol315	-34.139305	-32.406590	-1.732715	-1.732715
RNAewa_LIGrocs_with_names-2dock_mol316	-39.604568	-37.881809	-1.722758	-1.722758
RNAewa_LIGrocs_with_names-2dock_mol317	-36.418892	-33.605236	-2.813655	-2.813655
RNAewa_LIGrocs_with_names-2dock_mol318	-35.880203	-35.009335	-0.870870	-0.870870
RNAewa_LIGrocs_with_names-2dock_mol319	-36.046227	-36.058819	0.012594	0.012594
RNAewa_LIGrocs_with_names-2dock_mol320	-44.173088	-42.624069	-1.549021	-1.549021
RNAewa_LIGrocs_with_names-2dock_mol321	-43.881615	-43.229805	-0.651811	-0.651811
RNAewa_LIGrocs_with_names-2dock_mol322	-40.212433	-41.106838	0.894407	0.894407
RNAewa_LIGrocs_with_names-2dock_mol323	-47.530693	-45.973404	-1.557288	-1.557288
RNAewa_LIGrocs_with_names-2dock_mol324	-56.372986	-55.540386	-0.832600	-0.832600
RNAewa_LIGrocs_with_names-2dock_mol325	-36.922012	-34.920658	-2.001354	-2.001354
RNAewa_LIGrocs_with_names-2dock_mol326	-36.249134	-34.880714	-1.368418	-1.368418
RNAewa_LIGrocs_with_names-2dock_mol327	-37.462597	-37.548660	0.086065	0.086065
RNAewa_LIGrocs_with_names-2dock_mol328	-34.555672	-33.024548	-1.531125	-1.531125
RNAewa_LIGrocs_with_names-2dock_mol329	-35.576664	-34.334457	-1.242207	-1.242207
RNAewa_LIGrocs_with_names-2dock_mol330	-36.725338	-34.800350	-1.924986	-1.924986
RNAewa_LIGrocs_with_names-2dock_mol331	-38.637592	-34.830704	-3.806888	-3.806888
RNAewa_LIGrocs_with_names-2dock_mol332	-36.751842	-34.658264	-2.093577	-2.093577
RNAewa_LIGrocs_with_names-2dock_mol333	-48.501190	-48.266994	-0.234195	-0.234195
RNAewa_LIGrocs_with_names-2dock_mol334	-43.301594	-40.892448	-2.409147	-2.409147
RNAewa_LIGrocs_with_names-2dock_mol335	-33.835304	-33.240189	-0.595116	-0.595116
RNAewa_LIGrocs_with_names-2dock_mol336	-38.340416	-35.434528	-2.905886	-2.905886
RNAewa_LIGrocs_with_names-2dock_mol337	-48.409283	-48.806198	0.396917	0.396917
RNAewa_LIGrocs_with_names-2dock_mol338	-45.136696	-43.837082	-1.299612	-1.299612
RNAewa_LIGrocs_with_names-2dock_mol339	-37.445740	-38.493221	1.047481	1.047481
RNAewa_LIGrocs_with_names-2dock_mol340	-39.083138	-37.214245	-1.868891	-1.868891
RNAewa_LIGrocs_with_names-2dock_mol341	-45.726521	-45.142677	-0.583844	-0.583844
RNAewa_LIGrocs_with_names-2dock_mol342	-45.685356	-44.737431	-0.947926	-0.947926
RNAewa_LIGrocs_with_names-2dock_mol343	-38.143494	-36.880104	-1.263390	-1.263390
RNAewa_LIGrocs_with_names-2dock_mol344	-31.366512	-31.520960	0.154447	0.154447
RNAewa_LIGrocs_with_names-2dock_mol345	-54.912334	-51.491627	-3.420706	-3.420706
RNAewa_LIGrocs_with_names-2dock_mol346	-35.945824	-35.055927	-0.889898	-0.889898
RNAewa_LIGrocs_with_names-2dock_mol347	-33.683643	-33.266014	-0.417630	-0.417630
RNAewa_LIGrocs_with_names-2dock_mol348	-40.630692	-38.247314	-2.383379	-2.383379
RNAewa_LIGrocs_with_names-2dock_mol349	-44.354523	-43.757786	-0.596736	-0.596736
RNAewa_LIGrocs_with_names-2dock_mol350	-39.427330	-36.613983	-2.813346	-2.813346
RNAewa_LIGrocs_with_names-2dock_mol351	-37.584904	-37.343414	-0.241488	-0.241488
RNAewa_LIGrocs_with_names-2dock_mol352	-35.893517	-34.120895	-1.772619	-1.772619
RNAewa_LIGrocs_with_names-2dock_mol353	-40.566196	-38.422588	-2.143609	-2.143609
RNAewa_LIGrocs_with_names-2dock_mol354	-49.820724	-49.603325	-0.217398	-0.217398
RNAewa_LIGrocs_with_names-2dock_mol355	-50.443798	-49.651791	-0.792009	-0.792009
RNAewa_LIGrocs_with_names-2dock_mol356	-39.355968	-38.063492	-1.292477	-1.292477
RNAewa_LIGrocs_with_names-2dock_mol357	-38.463951	-38.038929	-0.425021	-0.425021
RNAewa_LIGrocs_with_names-2dock_mol358	-40.040043	-38.516258	-1.523786	-1.523786
RNAewa_LIGrocs_with_names-2dock_mol359	-38.031887	-36.394569	-1.637319	-1.637319
RNAewa_LIGrocs_with_names-2dock_mol360	-39.789562	-39.196884	-0.592679	-0.592679
RNAewa_LIGrocs_with_names-2dock_mol361	-32.424164	-29.902340	-2.521823	-2.521823
RNAewa_LIGrocs_with_names-2dock_mol362	-37.920517	-34.363129	-3.557390	-3.557390
RNAewa_LIGrocs_with_names-2dock_mol363	-37.469746	-34.331898	-3.137847	-3.137847
RNAewa_LIGrocs_with_names-2dock_mol364	-40.857563	-40.358082	-0.499480	-0.499480
RNAewa_LIGrocs_with_names-2dock_mol365	-34.036106	-32.810116	-1.225990	-1.225990
RNAewa_LIGrocs_with_names-2dock_mol366	-31.631096	-30.362181	-1.268916	-1.268916
RNAewa_LIGrocs_with_names-2dock_mol367	-39.235619	-37.855885	-1.379735	-1.379735
RNAewa_LIGrocs_with_names-2dock_mol368	-29.908476	-27.489918	-2.418557	-2.418557
RNAewa_LIGrocs_with_names-2dock_mol369	-33.614754	-32.016697	-1.598056	-1.598056
RNAewa_LIGrocs_with_names-2dock_mol370	-36.673100	-34.506180	-2.166920	-2.166920
RNAewa_LIGrocs_with_names-2dock_mol371	-38.279232	-37.432556	-0.846677	-0.846677
RNAewa_LIGrocs_with_names-2dock_mol372	-43.950230	-43.060181	-0.890050	-0.890050
RNAewa_LIGrocs_with_names-2dock_mol373	-36.593193	-37.282326	0.689131	0.689131
RNAewa_LIGrocs_with_names-2dock_mol374	-43.795200	-44.020790	0.225589	0.225589
RNAewa_LIGrocs_with_names-2dock_mol375	-47.730225	-46.940239	-0.789984	-0.789984
RNAewa_LIGrocs_with_names-2dock_mol376	-34.980145	-33.529968	-1.450176	-1.450176
RNAewa_LIGrocs_with_names-2dock_mol377	-42.925598	-42.516167	-0.409431	-0.409431
RNAewa_LIGrocs_with_names-2dock_mol378	-48.629856	-50.056538	1.426680	1.426680
RNAewa_LIGrocs_with_names-2dock_mol379	-44.248085	-44.679169	0.431085	0.431085
RNAewa_LIGrocs_with_names-2dock_mol380	-47.261192	-46.228962	-1.032230	-1.032230
RNAewa_LIGrocs_with_names-2dock_mol381	-35.702282	-34.408104	-1.294179	-1.294179
RNAewa_LIGrocs_with_names-2dock_mol382	-36.782017	-34.767040	-2.014977	-2.014977
RNAewa_LIGrocs_with_names-2dock_mol383	-38.375534	-36.373947	-2.001588	-2.001588
RNAewa_LIGrocs_with_names-2dock_mol384	-39.981949	-37.816235	-2.165715	-2.165715
RNAewa_LIGrocs_with_names-2dock_mol385	-36.086578	-34.992428	-1.094149	-1.094149
RNAewa_LIGrocs_with_names-2dock_mol386	-37.310150	-36.987602	-0.322548	-0.322548
RNAewa_LIGrocs_with_names-2dock_mol387	-38.316902	-36.404308	-1.912594	-1.912594
RNAewa_LIGrocs_with_names-2dock_mol388	-42.417572	-41.264515	-1.153058	-1.153058
RNAewa_LIGrocs_with_names-2dock_mol389	-36.269703	-36.708973	0.439269	0.439269
RNAewa_LIGrocs_with_names-2dock_mol390	-38.421597	-36.924126	-1.497471	-1.497471
RNAewa_LIGrocs_with_names-2dock_mol391	-43.825817	-41.730324	-2.095494	-2.095494
RNAewa_LIGrocs_with_names-2dock_mol392	-32.824654	-32.232964	-0.591691	-0.591691
RNAewa_LIGrocs_with_names-2dock_mol393	-37.556316	-35.157509	-2.398806	-2.398806
RNAewa_LIGrocs_with_names-2dock_mol394	-40.875675	-39.667221	-1.208453	-1.208453
RNAewa_LIGrocs_with_names-2dock_mol395	-36.696877	-34.606754	-2.090122	-2.090122
RNAewa_LIGrocs_with_names-2dock_mol396	-33.761326	-31.522289	-2.239035	-2.239035
RNAewa_LIGrocs_with_names-2dock_mol397	-36.580254	-34.361046	-2.219207	-2.219207
RNAewa_LIGrocs_with_names-2dock_mol398	-33.549789	-33.072468	-0.477321	-0.477321
RNAewa_LIGrocs_with_names-2dock_mol399	-36.561298	-35.324749	-1.236548	-1.236548
RNAewa_LIGrocs_with_names-2dock_mol400	-46.886036	-44.826885	-2.059150	-2.059150
RNAewa_LIGrocs_with_names-2dock_mol401	-48.250145	-48.187263	-0.062880	-0.062880
RNAewa_LIGrocs_with_names-2dock_mol402	-36.784321	-35.158367	-1.625952	-1.625952
RNAewa_LIGrocs_with_names-2dock_mol403	-40.367939	-37.830048	-2.537890	-2.537890
RNAewa_LIGrocs_with_names-2dock_mol404	-38.531082	-37.773071	-0.758012	-0.758012
RNAewa_LIGrocs_with_names-2dock_mol405	-43.140728	-41.692852	-1.447878	-1.447878
RNAewa_LIGrocs_with_names-2dock_mol406	-36.870686	-32.484127	-4.386557	-4.386557
RNAewa_LIGrocs_with_names-2dock_mol407	-37.770977	-37.246071	-0.524908	-0.524908
RNAewa_LIGrocs_with_names-2dock_mol408	-36.517960	-35.273800	-1.244160	-1.244160
RNAewa_LIGrocs_with_names-2dock_mol409	-40.395473	-39.954388	-0.441087	-0.441087
RNAewa_LIGrocs_with_names-2dock_mol410	-33.132561	-31.460890	-1.671671	-1.671671
RNAewa_LIGrocs_with_names-2dock_mol411	-39.539913	-37.197060	-2.342852	-2.342852
RNAewa_LIGrocs_with_names-2dock_mol412	-46.291878	-44.553951	-1.737928	-1.737928
RNAewa_LIGrocs_with_names-2dock_mol413	-37.297562	-36.694424	-0.603138	-0.603138
RNAewa_LIGrocs_with_names-2dock_mol414	-39.745838	-40.271278	0.525441	0.525441
RNAewa_LIGrocs_with_names-2dock_mol415	-45.860504	-45.482742	-0.377760	-0.377760
RNAewa_LIGrocs_with_names-2dock_mol416	-35.562832	-34.727642	-0.835190	-0.835190
RNAewa_LIGrocs_with_names-2dock_mol417	-47.571777	-49.250763	1.678986	1.678986
RNAewa_LIGrocs_with_names-2dock_mol418	-39.827393	-36.983562	-2.843829	-2.843829
RNAewa_LIGrocs_with_names-2dock_mol419	-37.174622	-36.164852	-1.009768	-1.009768
RNAewa_LIGrocs_with_names-2dock_mol420	-32.551304	-31.045877	-1.505426	-1.505426
RNAewa_LIGrocs_with_names-2dock_mol421	-45.242699	-45.132233	-0.110467	-0.110467
RNAewa_LIGrocs_with_names-2dock_mol422	-40.047321	-38.522709	-1.524613	-1.524613
RNAewa_LIGrocs_with_names-2dock_mol423	-50.222702	-50.699158	0.476456	0.476456
RNAewa_LIGrocs_with_names-2dock_mol424	-35.771729	-34.547295	-1.224434	-1.224434
RNAewa_LIGrocs_with_names-2dock_mol425	-49.787952	-49.099518	-0.688434	-0.688434
RNAewa_LIGrocs_with_names-2dock_mol426	-38.342766	-36.232235	-2.110532	-2.110532
RNAewa_LIGrocs_with_names-2dock_mol427	-41.032661	-40.476006	-0.556658	-0.556658
RNAewa_LIGrocs_with_names-2dock_mol428	-38.672134	-39.437023	0.764890	0.764890
RNAewa_LIGrocs_with_names-2dock_mol429	-40.289101	-38.734467	-1.554633	-1.554633
RNAewa_LIGrocs_with_names-2dock_mol430	-47.371174	-46.239868	-1.131306	-1.131306
RNAewa_LIGrocs_with_names-2dock_mol431	-42.118698	-40.645245	-1.473452	-1.473452
RNAewa_LIGrocs_with_names-2dock_mol432	-42.175797	-43.401100	1.225305	1.225305
RNAewa_LIGrocs_with_names-2dock_mol433	-38.809750	-36.583771	-2.225979	-2.225979
RNAewa_LIGrocs_with_names-2dock_mol434	-35.043594	-35.253754	0.210160	0.210160
RNAewa_LIGrocs_with_names-2dock_mol435	-37.276924	-34.998783	-2.278141	-2.278141
RNAewa_LIGrocs_with_names-2dock_mol436	-30.288815	-31.453978	1.165163	1.165163
RNAewa_LIGrocs_with_names-2dock_mol437	-33.773041	-32.751232	-1.021809	-1.021809
RNAewa_LIGrocs_with_names-2dock_mol438	-42.724407	-40.539948	-2.184458	-2.184458
RNAewa_LIGrocs_with_names-2dock_mol439	-49.780167	-50.905022	1.124855	1.124855
RNAewa_LIGrocs_with_names-2dock_mol440	-41.673668	-40.731297	-0.942372	-0.942372
RNAewa_LIGrocs_with_names-2dock_mol441	-37.045868	-34.908821	-2.137048	-2.137048
RNAewa_LIGrocs_with_names-2dock_mol442	-47.281639	-48.053162	0.771523	0.771523
RNAewa_LIGrocs_with_names-2dock_mol443	-41.604431	-40.593666	-1.010764	-1.010764
RNAewa_LIGrocs_with_names-2dock_mol444	-33.201546	-31.608517	-1.593030	-1.593030
RNAewa_LIGrocs_with_names-2dock_mol445	-36.355457	-34.028904	-2.326553	-2.326553
RNAewa_LIGrocs_with_names-2dock_mol446	-40.909340	-38.588058	-2.321280	-2.321280
RNAewa_LIGrocs_with_names-2dock_mol447	-33.332176	-32.316811	-1.015364	-1.015364
RNAewa_LIGrocs_with_names-2dock_mol448	-41.518795	-39.378658	-2.140136	-2.140136
RNAewa_LIGrocs_with_names-2dock_mol449	-49.605564	-48.000023	-1.605541	-1.605541
RNAewa_LIGrocs_with_names-2dock_mol450	-36.547203	-34.532906	-2.014299	-2.014299
RNAewa_LIGrocs_with_names-2dock_mol451	-33.519726	-31.498932	-2.020795	-2.020795
RNAewa_LIGrocs_with_names-2dock_mol452	-37.461082	-37.324757	-0.136326	-0.136326
RNAewa_LIGrocs_with_names-2dock_mol453	-41.863617	-39.615822	-2.247794	-2.247794
RNAewa_LIGrocs_with_names-2dock_mol454	-37.135532	-38.089691	0.954159	0.954159
RNAewa_LIGrocs_with_names-2dock_mol455	-40.058311	-36.874027	-3.184283	-3.184283
RNAewa_LIGrocs_with_names-2dock_mol456	-39.986996	-37.964424	-2.022572	-2.022572
RNAewa_LIGrocs_with_names-2dock_mol457	-51.417847	-51.646118	0.228271	0.228271
RNAewa_LIGrocs_with_names-2dock_mol458	-34.206669	-33.943005	-0.263662	-0.263662
RNAewa_LIGrocs_with_names-2dock_mol459	-47.622314	-47.476242	-0.146073	-0.146073
RNAewa_LIGrocs_with_names-2dock_mol460	-39.090813	-36.818134	-2.272679	-2.272679
RNAewa_LIGrocs_with_names-2dock_mol461	-42.573009	-42.556324	-0.016685	-0.016685
RNAewa_LIGrocs_with_names-2dock_mol462	-32.960667	-31.991671	-0.968998	-0.968998
RNAewa_LIGrocs_with_names-2dock_mol463	-34.906319	-33.815765	-1.090553	-1.090553
RNAewa_LIGrocs_with_names-2dock_mol464	-39.058994	-38.595707	-0.463286	-0.463286
RNAewa_LIGrocs_with_names-2dock_mol465	-34.796806	-33.490597	-1.306211	-1.306211
RNAewa_LIGrocs_with_names-2dock_mol466	-40.653526	-36.904125	-3.749399	-3.749399
