	Grid_Score	Grid_vdw	Grid_es	Int_energy
2hoj_LIGfilip-openbabel_mol837	-69.928078	-31.363232	-38.564846	10.339897
2hoj_LIGfilip-openbabel_mol838	-27.630028	-26.445135	-1.184893	3.251654
2hoj_LIGfilip-openbabel_mol839	-14.464933	-30.087423	15.622490	6.404081
2hoj_LIGfilip-openbabel_mol840	-21.942677	-40.099552	18.156876	7.634030
2hoj_LIGfilip-openbabel_mol841	-22.955719	-37.966942	15.011224	10.854609
2hoj_LIGfilip-openbabel_mol842	-68.516701	-30.689356	-37.827343	3.310965
2hoj_LIGfilip-openbabel_mol843	-102.132584	-38.688225	-63.444363	6.926663
2hoj_LIGfilip-openbabel_mol844	-66.975777	-29.570276	-37.405499	2.440357
2hoj_LIGfilip-openbabel_mol845	-15.238808	-33.243771	18.004963	10.800648
2hoj_LIGfilip-openbabel_mol846	-1.950974	-46.238129	44.287155	14.233347
2hoj_LIGfilip-openbabel_mol847	-19.809740	-39.644417	19.834677	7.048477
2hoj_LIGfilip-openbabel_mol848	-56.708061	-25.046568	-31.661491	1.898662
2hoj_LIGfilip-openbabel_mol849	-102.272697	-33.140045	-69.132652	1.053226
2hoj_LIGfilip-openbabel_mol850	-63.502983	-29.072519	-34.430466	23.870260
2hoj_LIGfilip-openbabel_mol851	-67.434166	-36.834068	-30.600096	7.330361
2hoj_LIGfilip-openbabel_mol852	-61.284763	-29.202705	-32.082058	0.973983
2hoj_LIGfilip-openbabel_mol853	-105.440170	-39.873219	-65.566956	21.486685
2hoj_LIGfilip-openbabel_mol854	-62.778046	-31.176010	-31.602037	5.982638
2hoj_LIGfilip-openbabel_mol855	-73.072235	-38.162098	-34.910141	9.972904
2hoj_LIGfilip-openbabel_mol856	-44.117989	-42.397625	-1.720362	13.741220
2hoj_LIGfilip-openbabel_mol857	-70.335228	-35.546234	-34.788994	6.677964
2hoj_LIGfilip-openbabel_mol858	0.682602	-47.932755	48.615356	18.312918
2hoj_LIGfilip-openbabel_mol859	-4.565517	-40.828201	36.262684	10.329715
2hoj_LIGfilip-openbabel_mol860	-94.830162	-31.178648	-63.651512	8.454885
2hoj_LIGfilip-openbabel_mol861	-25.781734	-40.137100	14.355366	14.834164
2hoj_LIGfilip-openbabel_mol862	-64.905350	-30.624659	-34.280689	2.241928
2hoj_LIGfilip-openbabel_mol863	-47.236732	-42.631561	-4.605173	16.504841
2hoj_LIGfilip-openbabel_mol864	-62.505608	-31.229506	-31.276100	5.991487
2hoj_LIGfilip-openbabel_mol865	-65.981148	-30.671862	-35.309284	4.416908
2hoj_LIGfilip-openbabel_mol866	-92.772797	-30.218649	-62.554146	14.885106
2hoj_LIGfilip-openbabel_mol867	-75.247208	-38.221619	-37.025585	4.969178
2hoj_LIGfilip-openbabel_mol868	-69.396927	-33.587547	-35.809383	2.158831
2hoj_LIGfilip-openbabel_mol869	-64.191315	-33.810272	-30.381039	11.202724
2hoj_LIGfilip-openbabel_mol870	-66.022011	-28.673471	-37.348541	17.334257
2hoj_LIGfilip-openbabel_mol871	-67.476715	-33.944992	-33.531723	2.853412
2hoj_LIGfilip-openbabel_mol872	-32.726978	-39.265621	6.538641	8.682439
2hoj_LIGfilip-openbabel_mol873	-15.456806	-34.769451	19.312645	5.155669
2hoj_LIGfilip-openbabel_mol874	-66.054146	-34.173637	-31.880507	6.660058
2hoj_LIGfilip-openbabel_mol875	-71.401649	-39.386669	-32.014980	4.104653
2hoj_LIGfilip-openbabel_mol876	-68.118912	-31.599119	-36.519794	4.714774
2hoj_LIGfilip-openbabel_mol877	-15.157240	-32.670765	17.513525	13.325032
2hoj_LIGfilip-openbabel_mol878	-19.469671	-40.989182	21.519510	17.836739
2hoj_LIGfilip-openbabel_mol879	-97.656357	-33.832924	-63.823437	4.262314
2hoj_LIGfilip-openbabel_mol880	-17.035646	-36.049236	19.013590	9.901501
2hoj_LIGfilip-openbabel_mol881	-103.131927	-32.776104	-70.355820	4.286309
2hoj_LIGfilip-openbabel_mol882	-97.008690	-30.322334	-66.686356	3.755692
2hoj_LIGfilip-openbabel_mol883	13.617855	-5.219290	18.837145	9.137982
2hoj_LIGfilip-openbabel_mol884	-33.371861	-51.267574	17.895714	9.876734
2hoj_LIGfilip-openbabel_mol885	-95.266434	-32.495255	-62.771183	7.286109
2hoj_LIGfilip-openbabel_mol886	2.155083	-40.249615	42.404697	14.456364
2hoj_LIGfilip-openbabel_mol887	-20.694290	-46.960007	26.265717	21.440063
2hoj_LIGfilip-openbabel_mol888	-24.143368	-38.834190	14.690824	9.889752
2hoj_LIGfilip-openbabel_mol889	-67.021744	-30.468206	-36.553539	3.912983
2hoj_LIGfilip-openbabel_mol890	-90.874123	-23.160757	-67.713364	6.775875
2hoj_LIGfilip-openbabel_mol891	-69.584259	-32.166332	-37.417927	8.199533
2hoj_LIGfilip-openbabel_mol892	-20.840031	-40.615917	19.775887	5.602262
2hoj_LIGfilip-openbabel_mol893	-55.425816	-45.163555	-10.262261	5.930767
2hoj_LIGfilip-openbabel_mol894	-95.051453	-27.644184	-67.407272	8.235338
2hoj_LIGfilip-openbabel_mol895	-19.045938	-38.320663	19.274725	9.387429
2hoj_LIGfilip-openbabel_mol896	-95.373627	-30.416172	-64.957458	2.554792
2hoj_LIGfilip-openbabel_mol897	-6.669632	-44.298874	37.629242	14.815741
2hoj_LIGfilip-openbabel_mol898	-41.666374	-41.048607	-0.617766	6.917601
2hoj_LIGfilip-openbabel_mol899	-27.758032	-46.747158	18.989126	10.950300
2hoj_LIGfilip-openbabel_mol900	-67.765060	-29.089680	-38.675377	7.606404
2hoj_LIGfilip-openbabel_mol901	-78.849991	-37.049839	-41.800152	8.410524
2hoj_LIGfilip-openbabel_mol902	-73.313759	-29.785467	-43.528294	2.790342
2hoj_LIGfilip-openbabel_mol903	-76.887787	-35.051571	-41.836220	9.454138
2hoj_LIGfilip-openbabel_mol904	-27.356131	-34.293945	6.937815	2.604675
2hoj_LIGfilip-openbabel_mol905	-66.730453	-30.773869	-35.956581	1.333225
2hoj_LIGfilip-openbabel_mol906	-95.913979	-31.337839	-64.576141	2.518759
2hoj_LIGfilip-openbabel_mol907	-64.604431	-33.919334	-30.685093	20.781384
2hoj_LIGfilip-openbabel_mol908	-98.239548	-32.876026	-65.363525	4.926467
2hoj_LIGfilip-openbabel_mol909	-69.289490	-37.390377	-31.899109	2.621825
2hoj_LIGfilip-openbabel_mol910	-105.732224	-34.264946	-71.467278	4.357009
2hoj_LIGfilip-openbabel_mol911	-103.709412	-31.840311	-71.869102	5.722724
2hoj_LIGfilip-openbabel_mol912	-1.059612	-39.722332	38.662720	11.256573
2hoj_LIGfilip-openbabel_mol913	-96.176102	-30.385914	-65.790184	4.411712
2hoj_LIGfilip-openbabel_mol914	-64.292999	-29.659494	-34.633503	4.005045
2hoj_LIGfilip-openbabel_mol915	-67.487961	-31.960579	-35.527378	3.074512
2hoj_LIGfilip-openbabel_mol916	-68.022530	-30.690411	-37.332119	6.831901
2hoj_LIGfilip-openbabel_mol917	-101.057640	-33.895271	-67.162369	1.854521
2hoj_LIGfilip-openbabel_mol918	-108.456978	-43.232025	-65.224953	6.336053
2hoj_LIGfilip-openbabel_mol919	-102.860291	-34.743862	-68.116432	2.358660
2hoj_LIGfilip-openbabel_mol920	-65.269615	-29.998262	-35.271351	11.075632
2hoj_LIGfilip-openbabel_mol921	-16.158056	-37.759052	21.600996	7.913328
2hoj_LIGfilip-openbabel_mol922	-95.343597	-31.790125	-63.553474	7.802424
2hoj_LIGfilip-openbabel_mol923	-67.250381	-33.421577	-33.828804	6.936728
2hoj_LIGfilip-openbabel_mol924	-66.910713	-32.928871	-33.981842	4.011704
2hoj_LIGfilip-openbabel_mol925	-66.148003	-30.288971	-35.859032	3.439511
2hoj_LIGfilip-openbabel_mol926	-23.506344	-42.849552	19.343208	12.745159
2hoj_LIGfilip-openbabel_mol927	-12.304249	-34.944584	22.640335	12.083500
2hoj_LIGfilip-openbabel_mol928	-66.936981	-30.914616	-36.022366	2.087785
2hoj_LIGfilip-openbabel_mol929	-65.782806	-31.614651	-34.168156	3.882770
2hoj_LIGfilip-openbabel_mol930	-24.120567	-40.408184	16.287617	8.652914
2hoj_LIGfilip-openbabel_mol931	-68.805176	-31.681366	-37.123810	2.608345
2hoj_LIGfilip-openbabel_mol932	-67.770592	-31.889692	-35.880901	3.942568
2hoj_LIGfilip-openbabel_mol933	-68.829666	-33.756927	-35.072742	5.743742
2hoj_LIGfilip-openbabel_mol934	-69.149307	-29.196989	-39.952316	6.728117
2hoj_LIGfilip-openbabel_mol935	-107.853851	-40.953606	-66.900246	17.590916
2hoj_LIGfilip-openbabel_mol936	-15.109093	-57.737289	42.628197	17.680241
2hoj_LIGfilip-openbabel_mol937	-63.532097	-29.795719	-33.736378	4.393109
2hoj_LIGfilip-openbabel_mol938	-99.260490	-31.068476	-68.192017	19.860762
2hoj_LIGfilip-openbabel_mol939	-67.323463	-30.357153	-36.966309	13.061893
2hoj_LIGfilip-openbabel_mol940	-9.398449	-34.571575	25.173126	13.055678
2hoj_LIGfilip-openbabel_mol941	-79.587814	-37.597637	-41.990173	10.036895
2hoj_LIGfilip-openbabel_mol942	0.810650	-38.386230	39.196880	15.707875
2hoj_LIGfilip-openbabel_mol943	-64.730927	-30.445154	-34.285770	2.927507
2hoj_LIGfilip-openbabel_mol944	-97.192947	-30.614317	-66.578629	17.816456
2hoj_LIGfilip-openbabel_mol945	-67.962204	-35.870029	-32.092178	1.121587
2hoj_LIGfilip-openbabel_mol946	-77.808960	-37.173470	-40.635490	10.479150
2hoj_LIGfilip-openbabel_mol947	-42.306839	-39.317474	-2.989366	1.596618
2hoj_LIGfilip-openbabel_mol948	-65.488480	-31.097063	-34.391418	1.812086
2hoj_LIGfilip-openbabel_mol949	-68.461716	-33.555012	-34.906708	7.927464
2hoj_LIGfilip-openbabel_mol950	-78.414497	-38.477757	-39.936741	6.494446
2hoj_LIGfilip-openbabel_mol951	24.597624	-9.666300	34.263924	6.564396
2hoj_LIGfilip-openbabel_mol952	-21.781454	-38.188808	16.407354	6.326677
2hoj_LIGfilip-openbabel_mol953	-94.454071	-33.537579	-60.916489	2.079901
2hoj_LIGfilip-openbabel_mol954	-13.666462	-54.454048	40.787586	14.351643
2hoj_LIGfilip-openbabel_mol955	-94.337158	-32.864220	-61.472935	9.539145
2hoj_LIGfilip-openbabel_mol956	-102.675323	-34.949528	-67.725800	4.138221
2hoj_LIGfilip-openbabel_mol957	-2.298542	-27.900686	25.602144	15.912733
2hoj_LIGfilip-openbabel_mol958	-40.953934	-40.165905	-0.788028	10.324540
2hoj_LIGfilip-openbabel_mol959	-65.282814	-33.597946	-31.684866	4.379643
2hoj_LIGfilip-openbabel_mol960	-69.035187	-31.730713	-37.304470	6.892746
2hoj_LIGfilip-openbabel_mol961	-63.214809	-28.887947	-34.326862	3.352844
2hoj_LIGfilip-openbabel_mol962	-100.950333	-32.954586	-67.995750	5.891677
2hoj_LIGfilip-openbabel_mol963	-49.917572	-34.858734	-15.058838	16.987173
2hoj_LIGfilip-openbabel_mol964	-49.400761	-36.008625	-13.392135	13.102334
2hoj_LIGfilip-openbabel_mol965	-73.168953	-33.578609	-39.590343	11.383676
2hoj_LIGfilip-openbabel_mol966	-65.388763	-21.203976	-44.184792	5.918633
2hoj_LIGfilip-openbabel_mol967	-104.192818	-34.432182	-69.760635	3.502471
2hoj_LIGfilip-openbabel_mol968	-43.527107	-60.335312	16.808207	10.537677
2hoj_LIGfilip-openbabel_mol969	-97.091660	-33.400528	-63.691135	2.083083
2hoj_LIGfilip-openbabel_mol970	-51.044445	-34.634789	-16.409657	13.458275
2hoj_LIGfilip-openbabel_mol971	-71.236084	-25.948624	-45.287457	6.298245
2hoj_LIGfilip-openbabel_mol972	-63.363617	-27.984846	-35.378773	12.932508
2hoj_LIGfilip-openbabel_mol973	-19.656502	-40.270256	20.613754	9.395476
2hoj_LIGfilip-openbabel_mol974	-61.673759	-27.748207	-33.925552	5.264916
2hoj_LIGfilip-openbabel_mol975	-69.181824	-30.996544	-38.185276	1.712033
2hoj_LIGfilip-openbabel_mol976	-63.345245	-29.693052	-33.652195	5.466827
2hoj_LIGfilip-openbabel_mol977	-26.790455	-41.561958	14.771503	16.288483
2hoj_LIGfilip-openbabel_mol978	-65.194565	-34.589222	-30.605345	6.956228
2hoj_LIGfilip-openbabel_mol979	-20.324421	-45.400887	25.076466	11.734788
2hoj_LIGfilip-openbabel_mol980	4.550152	-43.341953	47.892105	17.857016
2hoj_LIGfilip-openbabel_mol981	-62.120426	-30.269970	-31.850456	8.175875
2hoj_LIGfilip-openbabel_mol982	-64.979721	-29.389944	-35.589779	4.497655
2hoj_LIGfilip-openbabel_mol983	-48.745010	-34.000530	-14.744480	10.296956
2hoj_LIGfilip-openbabel_mol984	-48.135464	-35.493027	-12.642437	11.062932
2hoj_LIGfilip-openbabel_mol985	-89.350739	-26.310022	-63.040714	7.021802
2hoj_LIGfilip-openbabel_mol986	-60.566978	-28.011381	-32.555595	6.236246
2hoj_LIGfilip-openbabel_mol987	-69.333908	-32.467255	-36.866650	3.416130
2hoj_LIGfilip-openbabel_mol988	-66.172020	-33.584740	-32.587280	5.277258
2hoj_LIGfilip-openbabel_mol989	-98.661705	-32.072075	-66.589630	2.115153
2hoj_LIGfilip-openbabel_mol990	-12.691198	-40.306068	27.614870	13.788038
2hoj_LIGfilip-openbabel_mol991	7.629677	-18.863646	26.493322	4.201858
2hoj_LIGfilip-openbabel_mol992	-64.820366	-30.846094	-33.974270	2.099030
2hoj_LIGfilip-openbabel_mol993	-94.725853	-32.130238	-62.595615	6.839920
2hoj_LIGfilip-openbabel_mol994	-15.289143	-33.499474	18.210331	6.894949
2hoj_LIGfilip-openbabel_mol995	-70.276596	-34.693913	-35.582680	3.791409
2hoj_LIGfilip-openbabel_mol996	-50.029564	-44.779552	-5.250010	12.029181
2hoj_LIGfilip-openbabel_mol997	-64.879936	-37.983585	-26.896351	1.444328
2hoj_LIGfilip-openbabel_mol998	-63.559486	-30.411264	-33.148220	9.203539
2hoj_LIGfilip-openbabel_mol999	-50.364510	-39.792294	-10.572217	6.245769
2hoj_LIGfilip-openbabel_mol1000	-55.784420	-56.087669	0.303248	8.327537
2hoj_LIGfilip-openbabel_mol1001	-80.395180	-39.608242	-40.786938	5.601816
2hoj_LIGfilip-openbabel_mol1002	-45.314156	-36.479900	-8.834253	5.539529
2hoj_LIGfilip-openbabel_mol1003	-62.058922	-30.828003	-31.230921	4.506077
2hoj_LIGfilip-openbabel_mol1004	-67.395187	-32.690556	-34.704636	7.942371
2hoj_LIGfilip-openbabel_mol1005	-102.752792	-37.614594	-65.138199	21.117653
2hoj_LIGfilip-openbabel_mol1006	-62.704933	-26.435431	-36.269505	5.123305
2hoj_LIGfilip-openbabel_mol1007	-93.162964	-24.982349	-68.180611	5.218458
2hoj_LIGfilip-openbabel_mol1008	-51.314415	-34.040535	-17.273882	6.792283
2hoj_LIGfilip-openbabel_mol1009	-72.364594	-38.770962	-33.593636	7.581411
2hoj_LIGfilip-openbabel_mol1010	-101.234932	-36.852333	-64.382599	2.523620
2hoj_LIGfilip-openbabel_mol1011	-65.258263	-30.170547	-35.087715	5.177665
2hoj_LIGfilip-openbabel_mol1012	-96.280273	-32.966820	-63.313450	3.267942
2hoj_LIGfilip-openbabel_mol1013	-17.081411	-36.850056	19.768644	9.014257
2hoj_LIGfilip-openbabel_mol1014	-66.836395	-33.789066	-33.047329	16.872601
2hoj_LIGfilip-openbabel_mol1015	-27.665617	-44.224033	16.558416	7.411367
2hoj_LIGfilip-openbabel_mol1016	-98.963745	-32.255989	-66.707756	2.251294
2hoj_LIGfilip-openbabel_mol1017	-0.755707	-37.768475	37.012768	5.690081
2hoj_LIGfilip-openbabel_mol1018	-18.438982	-39.162731	20.723749	7.648913
2hoj_LIGfilip-openbabel_mol1019	2.334194	-44.717632	47.051826	14.097320
2hoj_LIGfilip-openbabel_mol1020	-62.665607	-28.796413	-33.869194	10.532354
2hoj_LIGfilip-openbabel_mol1021	-64.155624	-28.550266	-35.605358	1.636744
2hoj_LIGfilip-openbabel_mol1022	-58.368637	-27.133480	-31.235157	5.391082
2hoj_LIGfilip-openbabel_mol1023	-70.203880	-29.301922	-40.901958	7.757245
2hoj_LIGfilip-openbabel_mol1024	-64.890060	-30.017675	-34.872383	2.042171
2hoj_LIGfilip-openbabel_mol1025	-21.445618	-34.950695	13.505078	5.243095
2hoj_LIGfilip-openbabel_mol1026	-63.796570	-31.055969	-32.740601	10.413163
2hoj_LIGfilip-openbabel_mol1027	-15.662163	-35.593067	19.930904	11.506415
2hoj_LIGfilip-openbabel_mol1028	-16.695677	-36.375130	19.679453	6.404980
2hoj_LIGfilip-openbabel_mol1029	-60.350346	-24.283909	-36.066437	3.732181
2hoj_LIGfilip-openbabel_mol1030	11.538258	-35.464291	47.002548	10.957314
2hoj_LIGfilip-openbabel_mol1031	-19.637554	-39.070293	19.432739	11.651046
2hoj_LIGfilip-openbabel_mol1032	-61.355263	-27.099863	-34.255398	14.572142
2hoj_LIGfilip-openbabel_mol1033	-52.126709	-32.399223	-19.727488	4.838319
2hoj_LIGfilip-openbabel_mol1034	-58.692711	-25.085989	-33.606720	5.957816
2hoj_LIGfilip-openbabel_mol1035	-33.095490	-31.166407	-1.929084	1.168924
2hoj_LIGfilip-openbabel_mol1036	-83.515724	-35.991508	-47.524216	10.377300
2hoj_LIGfilip-openbabel_mol1037	-64.743988	-31.450359	-33.293625	6.734080
2hoj_LIGfilip-openbabel_mol1038	-61.672001	-31.029381	-30.642620	4.841533
2hoj_LIGfilip-openbabel_mol1039	-15.474827	-59.390293	43.915466	11.117688
2hoj_LIGfilip-openbabel_mol1040	-53.837971	-39.407684	-14.430285	13.777672
2hoj_LIGfilip-openbabel_mol1041	-72.285202	-35.543842	-36.741364	6.606437
2hoj_LIGfilip-openbabel_mol1042	-66.544205	-31.095261	-35.448944	1.632205
2hoj_LIGfilip-openbabel_mol1043	-67.953140	-27.123634	-40.829510	2.716148
2hoj_LIGfilip-openbabel_mol1044	-92.292450	-32.384747	-59.907707	6.760848
2hoj_LIGfilip-openbabel_mol1045	-69.797272	-38.605774	-31.191502	4.877141
2hoj_LIGfilip-openbabel_mol1046	-62.272049	-30.278641	-31.993408	16.971386
2hoj_LIGfilip-openbabel_mol1047	-49.712429	-35.716751	-13.995677	9.921936
2hoj_LIGfilip-openbabel_mol1048	14.002045	-31.819042	45.821087	7.419617
2hoj_LIGfilip-openbabel_mol1049	-64.085709	-28.786877	-35.298832	4.317139
2hoj_LIGfilip-openbabel_mol1050	-68.376190	-32.065521	-36.310669	8.134293
2hoj_LIGfilip-openbabel_mol1051	-94.594803	-24.873701	-69.721100	9.588780
2hoj_LIGfilip-openbabel_mol1052	-68.094025	-38.603523	-29.490499	11.833336
2hoj_LIGfilip-openbabel_mol1053	-60.601898	-26.619795	-33.982101	13.148112
2hoj_LIGfilip-openbabel_mol1054	-92.503059	-30.190746	-62.312313	4.839611
2hoj_LIGfilip-openbabel_mol1055	-91.759254	-28.517408	-63.241844	23.095255
2hoj_LIGfilip-openbabel_mol1056	-71.505951	-36.444630	-35.061325	4.164324
2hoj_LIGfilip-openbabel_mol1057	-65.416862	-26.274055	-39.142807	2.443630
2hoj_LIGfilip-openbabel_mol1058	-93.325089	-30.245064	-63.080029	14.559770
2hoj_LIGfilip-openbabel_mol1059	-29.968884	-28.701618	-1.267265	9.976431
2hoj_LIGfilip-openbabel_mol1060	1.366913	-39.846218	41.213131	14.991599
2hoj_LIGfilip-openbabel_mol1061	-75.234985	-35.389011	-39.845974	10.320165
2hoj_LIGfilip-openbabel_mol1062	-101.093262	-38.748188	-62.345074	9.121818
2hoj_LIGfilip-openbabel_mol1063	-64.104126	-28.155207	-35.948921	5.638537
2hoj_LIGfilip-openbabel_mol1064	-91.127258	-28.733585	-62.393673	23.940693
2hoj_LIGfilip-openbabel_mol1065	-61.456177	-27.487835	-33.968342	2.381606
2hoj_LIGfilip-openbabel_mol1066				
2hoj_LIGfilip-openbabel_mol1067	-15.796555	-37.408764	21.612209	14.223849
2hoj_LIGfilip-openbabel_mol1068	-66.722885	-35.230461	-31.492420	24.331232
2hoj_LIGfilip-openbabel_mol1069	-65.184181	-29.969345	-35.214836	13.240341
2hoj_LIGfilip-openbabel_mol1070	-67.721909	-31.262930	-36.458977	4.117152
2hoj_LIGfilip-openbabel_mol1071	-34.169067	-22.348627	-11.820442	4.029364
2hoj_LIGfilip-openbabel_mol1072	-97.201805	-34.745358	-62.456448	2.858888
2hoj_LIGfilip-openbabel_mol1073	-23.144167	-40.810349	17.666182	8.117333
2hoj_LIGfilip-openbabel_mol1074	-65.934479	-29.872746	-36.061733	9.596007
2hoj_LIGfilip-openbabel_mol1075	-67.213707	-31.478113	-35.735596	2.805701
2hoj_LIGfilip-openbabel_mol1076	-93.385849	-34.153629	-59.232220	6.064969
2hoj_LIGfilip-openbabel_mol1077	-77.621452	-38.093346	-39.528107	8.708200
2hoj_LIGfilip-openbabel_mol1078	-90.718246	-29.862116	-60.856129	22.676598
2hoj_LIGfilip-openbabel_mol1079	-7.586702	-38.551369	30.964666	5.394609
2hoj_LIGfilip-openbabel_mol1080	-76.353035	-40.936089	-35.416946	14.540563
2hoj_LIGfilip-openbabel_mol1081	-18.267584	-38.512402	20.244818	12.853066
2hoj_LIGfilip-openbabel_mol1082	-68.074806	-39.692097	-28.382710	7.851432
2hoj_LIGfilip-openbabel_mol1083	-78.234100	-36.987736	-41.246365	9.262987
2hoj_LIGfilip-openbabel_mol1084	-104.645889	-35.140423	-69.505470	6.483093
2hoj_LIGfilip-openbabel_mol1085	-67.835464	-30.977945	-36.857521	2.232028
2hoj_LIGfilip-openbabel_mol1086	-63.309555	-28.777988	-34.531567	1.318913
2hoj_LIGfilip-openbabel_mol1087	-94.675812	-30.371918	-64.303894	6.670168
2hoj_LIGfilip-openbabel_mol1088	11.248377	-30.665766	41.914143	7.964257
2hoj_LIGfilip-openbabel_mol1089	-104.122208	-33.136654	-70.985550	17.885372
2hoj_LIGfilip-openbabel_mol1090	-92.286697	-26.856434	-65.430267	8.205103
2hoj_LIGfilip-openbabel_mol1091	-64.123657	-28.273968	-35.849686	5.470001
2hoj_LIGfilip-openbabel_mol1092	-70.662308	-32.430298	-38.232010	4.693652
2hoj_LIGfilip-openbabel_mol1093	-62.944366	-28.903492	-34.040874	2.636255
2hoj_LIGfilip-openbabel_mol1094	-64.872108	-28.620405	-36.251705	8.928577
2hoj_LIGfilip-openbabel_mol1095	-4.198471	-49.815018	45.616547	19.034906
2hoj_LIGfilip-openbabel_mol1096	6.024609	-46.240547	52.265156	9.631999
2hoj_LIGfilip-openbabel_mol1097	-64.882965	-28.639608	-36.243359	2.734508
2hoj_LIGfilip-openbabel_mol1098	-50.876965	-32.379292	-18.497673	7.359545
2hoj_LIGfilip-openbabel_mol1099				
2hoj_LIGfilip-openbabel_mol1100	-68.708473	-31.121227	-37.587246	2.616750
2hoj_LIGfilip-openbabel_mol1101	-64.194496	-27.491159	-36.703335	11.632133
2hoj_LIGfilip-openbabel_mol1102	-77.625137	-40.681019	-36.944115	8.188355
2hoj_LIGfilip-openbabel_mol1103	-8.586578	-50.729782	42.143204	15.407657
2hoj_LIGfilip-openbabel_mol1104	-92.160538	-23.302952	-68.857582	11.191222
2hoj_LIGfilip-openbabel_mol1105	-61.049088	-26.093567	-34.955521	2.666580
2hoj_LIGfilip-openbabel_mol1106	-63.505302	-26.785942	-36.719360	3.203983
2hoj_LIGfilip-openbabel_mol1107	-66.930237	-37.037357	-29.892883	9.785157
2hoj_LIGfilip-openbabel_mol1108	-69.637718	-35.818401	-33.819317	4.988211
2hoj_LIGfilip-openbabel_mol1109	-67.055557	-26.285194	-40.770363	3.289689
2hoj_LIGfilip-openbabel_mol1110	-20.309528	-41.769581	21.460052	10.076117
2hoj_LIGfilip-openbabel_mol1111	-66.852997	-30.989578	-35.863422	7.936561
2hoj_LIGfilip-openbabel_mol1112	-58.259380	-23.893478	-34.365902	5.679111
2hoj_LIGfilip-openbabel_mol1113	-22.571333	-33.705086	11.133753	6.614790
2hoj_LIGfilip-openbabel_mol1114	-44.233513	-38.480484	-5.753027	10.110604
2hoj_LIGfilip-openbabel_mol1115	-68.250534	-32.060646	-36.189884	4.332172
2hoj_LIGfilip-openbabel_mol1116	-67.628624	-28.140713	-39.487911	3.416974
2hoj_LIGfilip-openbabel_mol1117	-106.121002	-38.819256	-67.301750	8.858151
2hoj_LIGfilip-openbabel_mol1118	-90.866096	-26.491442	-64.374657	6.273903
2hoj_LIGfilip-openbabel_mol1119	-4.551773	-39.736412	35.184639	14.244558
2hoj_LIGfilip-openbabel_mol1120	-65.519119	-34.345947	-31.173176	0.000000
2hoj_LIGfilip-openbabel_mol1121	-59.533855	-26.894779	-32.639076	9.267680
2hoj_LIGfilip-openbabel_mol1122	-62.097942	-28.959602	-33.138340	11.076112
2hoj_LIGfilip-openbabel_mol1123	-28.969934	-28.678276	-0.291658	2.262044
2hoj_LIGfilip-openbabel_mol1124	-96.625870	-32.650307	-63.975567	4.451746
2hoj_LIGfilip-openbabel_mol1125	-49.214836	-34.531609	-14.683228	8.233952
2hoj_LIGfilip-openbabel_mol1126	-20.271200	-41.813595	21.542395	11.310008
2hoj_LIGfilip-openbabel_mol1127	-70.697098	-32.313286	-38.383816	5.111656
2hoj_LIGfilip-openbabel_mol1128	-37.501560	-35.078182	-2.423378	6.954576
2hoj_LIGfilip-openbabel_mol1129	-92.607903	-29.791834	-62.816067	3.918906
2hoj_LIGfilip-openbabel_mol1130	-66.301254	-30.514904	-35.786346	6.769335
2hoj_LIGfilip-openbabel_mol1131	-64.814804	-31.814262	-33.000542	10.100799
2hoj_LIGfilip-openbabel_mol1132	-59.715950	-24.564634	-35.151314	4.633373
2hoj_LIGfilip-openbabel_mol1133	-92.149841	-30.022072	-62.127769	4.552183
2hoj_LIGfilip-openbabel_mol1134	-65.562195	-33.522972	-32.039227	5.390404
2hoj_LIGfilip-openbabel_mol1135	-59.728508	-24.036579	-35.691929	0.000000
2hoj_LIGfilip-openbabel_mol1136	-67.305801	-30.074821	-37.230980	3.396103
2hoj_LIGfilip-openbabel_mol1137	-48.250221	-30.101421	-18.148798	8.956413
2hoj_LIGfilip-openbabel_mol1138	-89.646111	-26.383230	-63.262878	9.542439
2hoj_LIGfilip-openbabel_mol1139	-92.788666	-29.167055	-63.621609	4.263206
2hoj_LIGfilip-openbabel_mol1140	-64.875389	-31.431906	-33.443485	8.335890
2hoj_LIGfilip-openbabel_mol1141	-14.816206	-32.915062	18.098856	14.680286
2hoj_LIGfilip-openbabel_mol1142	-67.376015	-30.153448	-37.222569	14.776083
2hoj_LIGfilip-openbabel_mol1143	-6.409916	-42.709522	36.299606	10.242289
2hoj_LIGfilip-openbabel_mol1144	-108.040047	-40.187660	-67.852386	16.587351
2hoj_LIGfilip-openbabel_mol1145	-66.131683	-30.680599	-35.451080	9.292633
2hoj_LIGfilip-openbabel_mol1146	-64.253746	-26.904589	-37.349155	10.866875
2hoj_LIGfilip-openbabel_mol1147	-92.016083	-31.988346	-60.027737	3.082588
2hoj_LIGfilip-openbabel_mol1148	-51.026718	-32.202400	-18.824320	6.723250
2hoj_LIGfilip-openbabel_mol1149	-68.293793	-34.422012	-33.871777	7.184890
2hoj_LIGfilip-openbabel_mol1150	-71.976822	-28.788092	-43.188728	5.142028
2hoj_LIGfilip-openbabel_mol1151	-20.304970	-44.158718	23.853748	13.412325
2hoj_LIGfilip-openbabel_mol1152	-26.839666	-24.000795	-2.838871	0.571563
2hoj_LIGfilip-openbabel_mol1153	-100.351593	-35.855385	-64.496208	8.338511
