	Grid_Score	Grid_vdw	Grid_es	Int_energy
RNAewa_LIGfilip-openbabel_mol178	-41.913395	-38.473942	-3.439453	-3.439453
RNAewa_LIGfilip-openbabel_mol179	-44.587700	-40.770103	-3.817597	-3.817597
RNAewa_LIGfilip-openbabel_mol180	-38.018032	-36.573986	-1.444046	-1.444046
RNAewa_LIGfilip-openbabel_mol181	-41.994049	-38.332642	-3.661407	-3.661407
RNAewa_LIGfilip-openbabel_mol182	-36.597672	-34.444645	-2.153025	-2.153025
RNAewa_LIGfilip-openbabel_mol183	-38.268311	-36.918381	-1.349931	-1.349931
RNAewa_LIGfilip-openbabel_mol184	-47.115993	-45.970036	-1.145958	-1.145958
RNAewa_LIGfilip-openbabel_mol185	-38.788109	-39.141350	0.353242	0.353242
RNAewa_LIGfilip-openbabel_mol186	-36.963322	-35.046886	-1.916434	-1.916434
RNAewa_LIGfilip-openbabel_mol187	-47.222599	-46.586506	-0.636094	-0.636094
RNAewa_LIGfilip-openbabel_mol188	-39.750546	-37.749466	-2.001080	-2.001080
RNAewa_LIGfilip-openbabel_mol189	-39.523884	-38.709858	-0.814026	-0.814026
RNAewa_LIGfilip-openbabel_mol190	-41.287209	-39.752213	-1.534994	-1.534994
RNAewa_LIGfilip-openbabel_mol191	-46.348621	-47.376743	1.028121	1.028121
RNAewa_LIGfilip-openbabel_mol192	-38.677204	-37.512665	-1.164538	-1.164538
RNAewa_LIGfilip-openbabel_mol193	-41.530121	-40.315636	-1.214485	-1.214485
RNAewa_LIGfilip-openbabel_mol194	-34.012524	-32.689049	-1.323474	-1.323474
RNAewa_LIGfilip-openbabel_mol195	-33.071236	-31.009182	-2.062052	-2.062052
RNAewa_LIGfilip-openbabel_mol196	-37.461441	-37.375950	-0.085490	-0.085490
RNAewa_LIGfilip-openbabel_mol197	-37.961391	-34.106155	-3.855237	-3.855237
RNAewa_LIGfilip-openbabel_mol198	-51.765717	-50.006344	-1.759373	-1.759373
RNAewa_LIGfilip-openbabel_mol199	-44.520252	-45.068157	0.547905	0.547905
RNAewa_LIGfilip-openbabel_mol200	-40.109997	-38.803131	-1.306865	-1.306865
RNAewa_LIGfilip-openbabel_mol201	-41.632935	-42.458431	0.825497	0.825497
RNAewa_LIGfilip-openbabel_mol202	-40.860020	-39.434044	-1.425976	-1.425976
RNAewa_LIGfilip-openbabel_mol203	-36.993595	-37.114166	0.120571	0.120571
RNAewa_LIGfilip-openbabel_mol204	-42.163696	-40.400700	-1.762995	-1.762995
RNAewa_LIGfilip-openbabel_mol205	-44.390392	-41.028328	-3.362063	-3.362063
RNAewa_LIGfilip-openbabel_mol206	-44.840939	-43.826031	-1.014908	-1.014908
RNAewa_LIGfilip-openbabel_mol207	-36.811962	-35.371605	-1.440358	-1.440358
RNAewa_LIGfilip-openbabel_mol208	-37.787289	-38.029655	0.242368	0.242368
RNAewa_LIGfilip-openbabel_mol209	-50.297947	-49.223969	-1.073980	-1.073980
RNAewa_LIGfilip-openbabel_mol210	-42.759640	-41.725094	-1.034544	-1.034544
RNAewa_LIGfilip-openbabel_mol211	-45.360954	-42.280632	-3.080323	-3.080323
RNAewa_LIGfilip-openbabel_mol212	-46.050377	-44.981419	-1.068957	-1.068957
RNAewa_LIGfilip-openbabel_mol213	-37.616745	-35.261890	-2.354853	-2.354853
RNAewa_LIGfilip-openbabel_mol214	-48.827797	-46.868515	-1.959282	-1.959282
RNAewa_LIGfilip-openbabel_mol215	-44.844444	-47.072216	2.227773	2.227773
RNAewa_LIGfilip-openbabel_mol216	-43.116497	-41.291664	-1.824835	-1.824835
RNAewa_LIGfilip-openbabel_mol217	-36.224155	-34.207050	-2.017103	-2.017103
RNAewa_LIGfilip-openbabel_mol218	-44.603718	-42.962173	-1.641546	-1.641546
RNAewa_LIGfilip-openbabel_mol219	-37.925713	-37.097954	-0.827760	-0.827760
RNAewa_LIGfilip-openbabel_mol220	-46.204472	-41.858891	-4.345581	-4.345581
RNAewa_LIGfilip-openbabel_mol221	-50.628796	-49.755150	-0.873646	-0.873646
RNAewa_LIGfilip-openbabel_mol222	-48.879135	-47.938911	-0.940224	-0.940224
RNAewa_LIGfilip-openbabel_mol223	-36.773109	-34.876286	-1.896823	-1.896823
RNAewa_LIGfilip-openbabel_mol224	-39.944855	-38.094913	-1.849940	-1.849940
RNAewa_LIGfilip-openbabel_mol225	-48.902557	-48.506012	-0.396545	-0.396545
RNAewa_LIGfilip-openbabel_mol226	-39.655231	-39.339741	-0.315490	-0.315490
RNAewa_LIGfilip-openbabel_mol227	-44.449100	-44.709232	0.260131	0.260131
RNAewa_LIGfilip-openbabel_mol228	-33.424797	-33.015549	-0.409249	-0.409249
RNAewa_LIGfilip-openbabel_mol229	-45.639797	-46.466400	0.826604	0.826604
RNAewa_LIGfilip-openbabel_mol230	-46.699593	-45.973530	-0.726061	-0.726061
RNAewa_LIGfilip-openbabel_mol231	-38.439568	-38.816673	0.377104	0.377104
RNAewa_LIGfilip-openbabel_mol232	-50.131416	-52.359814	2.228399	2.228399
RNAewa_LIGfilip-openbabel_mol233	-42.068680	-41.940403	-0.128278	-0.128278
RNAewa_LIGfilip-openbabel_mol234	-40.170685	-40.476040	0.305353	0.305353
RNAewa_LIGfilip-openbabel_mol235	-36.635284	-34.915085	-1.720199	-1.720199
RNAewa_LIGfilip-openbabel_mol236	-38.175220	-37.541313	-0.633909	-0.633909
RNAewa_LIGfilip-openbabel_mol237	-36.278210	-34.237740	-2.040471	-2.040471
RNAewa_LIGfilip-openbabel_mol238	-39.696674	-38.273895	-1.422780	-1.422780
RNAewa_LIGfilip-openbabel_mol239	-45.655563	-45.795158	0.139596	0.139596
RNAewa_LIGfilip-openbabel_mol240	-51.735756	-50.683147	-1.052607	-1.052607
RNAewa_LIGfilip-openbabel_mol241	-38.853928	-37.100742	-1.753184	-1.753184
RNAewa_LIGfilip-openbabel_mol242	-36.733990	-35.887283	-0.846706	-0.846706
RNAewa_LIGfilip-openbabel_mol243	-45.000347	-45.071293	0.070945	0.070945
RNAewa_LIGfilip-openbabel_mol244	-54.078766	-52.674294	-1.404472	-1.404472
RNAewa_LIGfilip-openbabel_mol245	-52.325657	-51.731651	-0.594005	-0.594005
RNAewa_LIGfilip-openbabel_mol246	-38.712105	-37.545803	-1.166303	-1.166303
RNAewa_LIGfilip-openbabel_mol247	-37.132648	-33.809956	-3.322693	-3.322693
RNAewa_LIGfilip-openbabel_mol248	-37.815048	-38.060852	0.245803	0.245803
RNAewa_LIGfilip-openbabel_mol249	-35.474552	-33.154636	-2.319914	-2.319914
RNAewa_LIGfilip-openbabel_mol250	-38.850315	-38.356064	-0.494253	-0.494253
RNAewa_LIGfilip-openbabel_mol251	-41.805077	-40.816280	-0.988797	-0.988797
RNAewa_LIGfilip-openbabel_mol252	-47.555439	-48.021656	0.466217	0.466217
RNAewa_LIGfilip-openbabel_mol253	-42.205639	-41.812691	-0.392948	-0.392948
RNAewa_LIGfilip-openbabel_mol254	-55.180363	-57.408367	2.228006	2.228006
RNAewa_LIGfilip-openbabel_mol255	-31.877565	-29.568848	-2.308718	-2.308718
RNAewa_LIGfilip-openbabel_mol256	-35.388451	-35.035927	-0.352524	-0.352524
RNAewa_LIGfilip-openbabel_mol257	-39.569557	-38.894913	-0.674644	-0.674644
RNAewa_LIGfilip-openbabel_mol258	-50.568542	-48.736465	-1.832077	-1.832077
RNAewa_LIGfilip-openbabel_mol259	-45.352882	-45.049576	-0.303307	-0.303307
RNAewa_LIGfilip-openbabel_mol260	-35.227268	-29.099243	-6.128025	-6.128025
RNAewa_LIGfilip-openbabel_mol261	-40.083004	-40.030056	-0.052948	-0.052948
RNAewa_LIGfilip-openbabel_mol262	-38.098804	-37.956287	-0.142519	-0.142519
RNAewa_LIGfilip-openbabel_mol263	-38.473213	-38.264542	-0.208670	-0.208670
RNAewa_LIGfilip-openbabel_mol264	-34.645378	-33.990177	-0.655200	-0.655200
RNAewa_LIGfilip-openbabel_mol265	-47.253468	-47.078548	-0.174920	-0.174920
RNAewa_LIGfilip-openbabel_mol266	-35.105770	-34.857170	-0.248599	-0.248599
RNAewa_LIGfilip-openbabel_mol267	-47.462112	-45.614780	-1.847332	-1.847332
RNAewa_LIGfilip-openbabel_mol268	-50.507645	-49.826553	-0.681093	-0.681093
RNAewa_LIGfilip-openbabel_mol269	-42.861080	-40.758789	-2.102291	-2.102291
RNAewa_LIGfilip-openbabel_mol270	-38.259720	-38.725288	0.465570	0.465570
RNAewa_LIGfilip-openbabel_mol271	-43.121861	-42.357960	-0.763900	-0.763900
RNAewa_LIGfilip-openbabel_mol272	-48.795528	-46.821697	-1.973830	-1.973830
RNAewa_LIGfilip-openbabel_mol273	-36.574047	-35.822361	-0.751685	-0.751685
RNAewa_LIGfilip-openbabel_mol274	-33.918251	-31.834625	-2.083624	-2.083624
RNAewa_LIGfilip-openbabel_mol275	-36.340939	-35.194260	-1.146679	-1.146679
RNAewa_LIGfilip-openbabel_mol276	-41.049885	-37.169395	-3.880491	-3.880491
RNAewa_LIGfilip-openbabel_mol277	-38.470879	-36.251919	-2.218959	-2.218959
RNAewa_LIGfilip-openbabel_mol278	-43.014576	-43.098278	0.083701	0.083701
RNAewa_LIGfilip-openbabel_mol279	-36.486595	-35.493771	-0.992823	-0.992823
RNAewa_LIGfilip-openbabel_mol280	-42.589127	-41.556225	-1.032902	-1.032902
RNAewa_LIGfilip-openbabel_mol281	-40.151741	-37.822426	-2.329315	-2.329315
RNAewa_LIGfilip-openbabel_mol282	-44.321156	-44.906403	0.585245	0.585245
RNAewa_LIGfilip-openbabel_mol283	-45.512558	-43.419949	-2.092607	-2.092607
RNAewa_LIGfilip-openbabel_mol284	-42.832401	-42.484829	-0.347573	-0.347573
RNAewa_LIGfilip-openbabel_mol285	-48.355942	-46.578316	-1.777626	-1.777626
RNAewa_LIGfilip-openbabel_mol286	-35.625847	-34.469139	-1.156708	-1.156708
RNAewa_LIGfilip-openbabel_mol287	-50.152489	-48.984795	-1.167693	-1.167693
RNAewa_LIGfilip-openbabel_mol288	-52.561813	-52.045040	-0.516774	-0.516774
RNAewa_LIGfilip-openbabel_mol289	-38.115211	-36.768700	-1.346511	-1.346511
RNAewa_LIGfilip-openbabel_mol290	-41.554722	-39.456955	-2.097766	-2.097766
RNAewa_LIGfilip-openbabel_mol291	-48.292633	-45.891155	-2.401478	-2.401478
RNAewa_LIGfilip-openbabel_mol292	-35.087704	-34.040085	-1.047617	-1.047617
RNAewa_LIGfilip-openbabel_mol293	-46.270538	-47.408981	1.138443	1.138443
RNAewa_LIGfilip-openbabel_mol294	-38.673405	-36.223442	-2.449962	-2.449962
RNAewa_LIGfilip-openbabel_mol295	-38.878510	-38.734566	-0.143945	-0.143945
RNAewa_LIGfilip-openbabel_mol296	-41.513145	-40.933048	-0.580096	-0.580096
RNAewa_LIGfilip-openbabel_mol297	-37.481209	-32.247292	-5.233917	-5.233917
RNAewa_LIGfilip-openbabel_mol298	-44.022987	-42.600746	-1.422241	-1.422241
RNAewa_LIGfilip-openbabel_mol299	-37.447044	-35.233711	-2.213332	-2.213332
RNAewa_LIGfilip-openbabel_mol300	-38.111088	-37.762829	-0.348258	-0.348258
RNAewa_LIGfilip-openbabel_mol301	-41.147747	-41.176735	0.028989	0.028989
RNAewa_LIGfilip-openbabel_mol302	-39.106705	-38.427483	-0.679221	-0.679221
RNAewa_LIGfilip-openbabel_mol303	-35.723343	-35.045891	-0.677454	-0.677454
RNAewa_LIGfilip-openbabel_mol304	-38.969578	-37.332775	-1.636802	-1.636802
RNAewa_LIGfilip-openbabel_mol305	-52.518963	-51.352474	-1.166489	-1.166489
RNAewa_LIGfilip-openbabel_mol306	-37.626137	-36.054287	-1.571850	-1.571850
RNAewa_LIGfilip-openbabel_mol307	-34.974689	-33.946789	-1.027902	-1.027902
RNAewa_LIGfilip-openbabel_mol308	-37.611691	-37.160450	-0.451242	-0.451242
RNAewa_LIGfilip-openbabel_mol309	-35.643093	-34.887913	-0.755179	-0.755179
RNAewa_LIGfilip-openbabel_mol310	-36.868282	-35.419567	-1.448714	-1.448714
RNAewa_LIGfilip-openbabel_mol311	-34.927830	-34.472439	-0.455390	-0.455390
RNAewa_LIGfilip-openbabel_mol312	-36.974644	-35.592266	-1.382377	-1.382377
RNAewa_LIGfilip-openbabel_mol313	-45.923702	-45.069447	-0.854257	-0.854257
RNAewa_LIGfilip-openbabel_mol314	-42.004478	-39.868114	-2.136366	-2.136366
RNAewa_LIGfilip-openbabel_mol315	-34.833424	-33.891254	-0.942167	-0.942167
RNAewa_LIGfilip-openbabel_mol316	-40.517040	-37.649754	-2.867286	-2.867286
RNAewa_LIGfilip-openbabel_mol317	-31.284153	-29.052689	-2.231464	-2.231464
RNAewa_LIGfilip-openbabel_mol318	-37.119167	-36.120724	-0.998443	-0.998443
RNAewa_LIGfilip-openbabel_mol319	-35.078556	-34.422024	-0.656533	-0.656533
RNAewa_LIGfilip-openbabel_mol320	-54.657852	-54.011204	-0.646650	-0.646650
RNAewa_LIGfilip-openbabel_mol321	-44.142178	-43.120819	-1.021360	-1.021360
RNAewa_LIGfilip-openbabel_mol322	-39.689831	-39.640743	-0.049089	-0.049089
RNAewa_LIGfilip-openbabel_mol323	-47.273045	-48.169018	0.895974	0.895974
RNAewa_LIGfilip-openbabel_mol324	-53.081467	-51.219749	-1.861716	-1.861716
RNAewa_LIGfilip-openbabel_mol325	-35.822315	-34.712730	-1.109584	-1.109584
RNAewa_LIGfilip-openbabel_mol326	-36.089104	-35.372864	-0.716240	-0.716240
RNAewa_LIGfilip-openbabel_mol327	-36.797001	-34.520817	-2.276183	-2.276183
RNAewa_LIGfilip-openbabel_mol328	-35.563042	-33.546516	-2.016527	-2.016527
RNAewa_LIGfilip-openbabel_mol329	-36.213558	-35.696926	-0.516631	-0.516631
RNAewa_LIGfilip-openbabel_mol330	-35.692543	-33.982903	-1.709641	-1.709641
RNAewa_LIGfilip-openbabel_mol331	-37.645832	-35.345684	-2.300148	-2.300148
RNAewa_LIGfilip-openbabel_mol332	-35.865234	-33.320225	-2.545009	-2.545009
RNAewa_LIGfilip-openbabel_mol333	-47.977577	-48.822445	0.844869	0.844869
RNAewa_LIGfilip-openbabel_mol334	-45.306053	-45.741493	0.435438	0.435438
RNAewa_LIGfilip-openbabel_mol335	-37.800369	-36.005066	-1.795304	-1.795304
RNAewa_LIGfilip-openbabel_mol336	-36.936035	-36.362633	-0.573402	-0.573402
RNAewa_LIGfilip-openbabel_mol337	-48.013489	-46.709946	-1.303541	-1.303541
RNAewa_LIGfilip-openbabel_mol338	-45.436981	-41.191395	-4.245587	-4.245587
RNAewa_LIGfilip-openbabel_mol339	-38.237919	-37.544289	-0.693630	-0.693630
RNAewa_LIGfilip-openbabel_mol340	-36.083473	-36.127365	0.043892	0.043892
RNAewa_LIGfilip-openbabel_mol341	-46.943829	-45.844494	-1.099336	-1.099336
RNAewa_LIGfilip-openbabel_mol342	-47.595081	-46.116631	-1.478451	-1.478451
RNAewa_LIGfilip-openbabel_mol343	-38.558651	-35.925106	-2.633545	-2.633545
RNAewa_LIGfilip-openbabel_mol344	-33.434849	-32.915005	-0.519842	-0.519842
RNAewa_LIGfilip-openbabel_mol345	-48.612766	-50.099682	1.486915	1.486915
RNAewa_LIGfilip-openbabel_mol346	-36.884533	-35.857651	-1.026881	-1.026881
RNAewa_LIGfilip-openbabel_mol347	-36.098774	-36.001038	-0.097738	-0.097738
RNAewa_LIGfilip-openbabel_mol348	-39.197723	-39.065998	-0.131724	-0.131724
RNAewa_LIGfilip-openbabel_mol349	-44.922092	-44.065331	-0.856761	-0.856761
RNAewa_LIGfilip-openbabel_mol350	-44.105972	-42.031876	-2.074095	-2.074095
RNAewa_LIGfilip-openbabel_mol351	-38.470657	-36.471710	-1.998945	-1.998945
RNAewa_LIGfilip-openbabel_mol352	-35.388878	-36.370586	0.981708	0.981708
RNAewa_LIGfilip-openbabel_mol353	-39.959435	-39.843071	-0.116362	-0.116362
RNAewa_LIGfilip-openbabel_mol354	-49.985611	-48.535679	-1.449933	-1.449933
RNAewa_LIGfilip-openbabel_mol355	-50.617512	-50.699169	0.081656	0.081656
RNAewa_LIGfilip-openbabel_mol356	-41.372749	-39.540955	-1.831795	-1.831795
RNAewa_LIGfilip-openbabel_mol357	-37.867092	-35.071480	-2.795611	-2.795611
RNAewa_LIGfilip-openbabel_mol358	-40.084160	-38.031345	-2.052815	-2.052815
RNAewa_LIGfilip-openbabel_mol359	-37.142403	-35.911194	-1.231209	-1.231209
RNAewa_LIGfilip-openbabel_mol360	-35.687969	-33.605873	-2.082095	-2.082095
RNAewa_LIGfilip-openbabel_mol361	-31.900442	-30.707836	-1.192605	-1.192605
RNAewa_LIGfilip-openbabel_mol362	-35.828671	-33.052139	-2.776532	-2.776532
RNAewa_LIGfilip-openbabel_mol363	-38.255119	-37.420914	-0.834204	-0.834204
RNAewa_LIGfilip-openbabel_mol364	-43.029659	-43.068638	0.038977	0.038977
RNAewa_LIGfilip-openbabel_mol365	-34.505558	-33.013855	-1.491703	-1.491703
RNAewa_LIGfilip-openbabel_mol366	-31.637957	-29.917475	-1.720482	-1.720482
RNAewa_LIGfilip-openbabel_mol367	-34.779667	-35.248234	0.468565	0.468565
RNAewa_LIGfilip-openbabel_mol368	-31.197357	-28.687614	-2.509742	-2.509742
RNAewa_LIGfilip-openbabel_mol369	-30.881968	-30.717703	-0.164264	-0.164264
RNAewa_LIGfilip-openbabel_mol370	-36.083698	-32.310490	-3.773209	-3.773209
RNAewa_LIGfilip-openbabel_mol371	-38.939293	-36.757355	-2.181937	-2.181937
RNAewa_LIGfilip-openbabel_mol372	-47.032730	-45.440655	-1.592075	-1.592075
RNAewa_LIGfilip-openbabel_mol373	-37.790916	-37.287090	-0.503827	-0.503827
RNAewa_LIGfilip-openbabel_mol374	-46.470390	-45.741905	-0.728485	-0.728485
RNAewa_LIGfilip-openbabel_mol375	-54.002239	-53.219475	-0.782764	-0.782764
RNAewa_LIGfilip-openbabel_mol376	-35.687893	-35.068623	-0.619270	-0.619270
RNAewa_LIGfilip-openbabel_mol377	-40.686111	-40.483070	-0.203040	-0.203040
RNAewa_LIGfilip-openbabel_mol378	-42.744511	-41.702450	-1.042061	-1.042061
RNAewa_LIGfilip-openbabel_mol379	-43.341560	-44.661362	1.319801	1.319801
RNAewa_LIGfilip-openbabel_mol380	-47.616581	-45.850159	-1.766423	-1.766423
RNAewa_LIGfilip-openbabel_mol381	-34.298141	-33.604687	-0.693453	-0.693453
RNAewa_LIGfilip-openbabel_mol382	-40.193848	-39.640732	-0.553117	-0.553117
RNAewa_LIGfilip-openbabel_mol383	-35.740864	-32.477917	-3.262948	-3.262948
RNAewa_LIGfilip-openbabel_mol384	-36.392414	-34.052708	-2.339707	-2.339707
RNAewa_LIGfilip-openbabel_mol385	-36.139614	-34.107315	-2.032300	-2.032300
RNAewa_LIGfilip-openbabel_mol386	-34.381111	-34.279221	-0.101892	-0.101892
RNAewa_LIGfilip-openbabel_mol387	-42.332188	-39.346191	-2.985995	-2.985995
RNAewa_LIGfilip-openbabel_mol388	-38.680599	-35.185337	-3.495262	-3.495262
RNAewa_LIGfilip-openbabel_mol389	-34.831318	-34.225155	-0.606163	-0.606163
RNAewa_LIGfilip-openbabel_mol390	-38.527088	-35.084324	-3.442765	-3.442765
RNAewa_LIGfilip-openbabel_mol391	-41.544945	-40.576847	-0.968097	-0.968097
RNAewa_LIGfilip-openbabel_mol392	-34.167828	-34.298824	0.130997	0.130997
RNAewa_LIGfilip-openbabel_mol393	-36.627945	-36.442226	-0.185720	-0.185720
RNAewa_LIGfilip-openbabel_mol394	-38.656300	-37.091648	-1.564650	-1.564650
RNAewa_LIGfilip-openbabel_mol395	-36.851204	-35.907093	-0.944111	-0.944111
RNAewa_LIGfilip-openbabel_mol396	-30.682858	-30.312864	-0.369992	-0.369992
RNAewa_LIGfilip-openbabel_mol397	-38.491009	-38.278130	-0.212878	-0.212878
RNAewa_LIGfilip-openbabel_mol398	-30.706156	-30.212992	-0.493164	-0.493164
RNAewa_LIGfilip-openbabel_mol399	-38.824638	-38.223782	-0.600859	-0.600859
RNAewa_LIGfilip-openbabel_mol400	-48.140892	-45.710686	-2.430207	-2.430207
RNAewa_LIGfilip-openbabel_mol401	-49.462402	-48.735493	-0.726911	-0.726911
RNAewa_LIGfilip-openbabel_mol402	-39.466969	-39.354961	-0.112009	-0.112009
RNAewa_LIGfilip-openbabel_mol403	-38.699852	-36.928070	-1.771782	-1.771782
RNAewa_LIGfilip-openbabel_mol404	-38.701294	-37.758984	-0.942309	-0.942309
RNAewa_LIGfilip-openbabel_mol405	-42.921181	-42.635010	-0.286170	-0.286170
RNAewa_LIGfilip-openbabel_mol406	-36.568039	-32.512321	-4.055717	-4.055717
RNAewa_LIGfilip-openbabel_mol407	-39.485180	-36.678532	-2.806647	-2.806647
RNAewa_LIGfilip-openbabel_mol408	-38.089226	-37.889778	-0.199447	-0.199447
RNAewa_LIGfilip-openbabel_mol409	-42.837849	-41.915245	-0.922602	-0.922602
RNAewa_LIGfilip-openbabel_mol410	-36.341587	-34.857876	-1.483711	-1.483711
RNAewa_LIGfilip-openbabel_mol411	-39.550053	-38.786140	-0.763912	-0.763912
RNAewa_LIGfilip-openbabel_mol412	-47.534409	-46.588165	-0.946243	-0.946243
RNAewa_LIGfilip-openbabel_mol413	-42.370262	-42.200592	-0.169669	-0.169669
RNAewa_LIGfilip-openbabel_mol414	-38.775383	-38.910530	0.135148	0.135148
RNAewa_LIGfilip-openbabel_mol415	-45.859119	-45.837059	-0.022061	-0.022061
RNAewa_LIGfilip-openbabel_mol416	-35.452213	-34.767349	-0.684865	-0.684865
RNAewa_LIGfilip-openbabel_mol417	-47.569561	-46.487484	-1.082077	-1.082077
RNAewa_LIGfilip-openbabel_mol418	-38.000671	-37.267036	-0.733636	-0.733636
RNAewa_LIGfilip-openbabel_mol419	-36.179062	-36.052818	-0.126243	-0.126243
RNAewa_LIGfilip-openbabel_mol420	-31.922653	-28.664820	-3.257834	-3.257834
RNAewa_LIGfilip-openbabel_mol421	-46.052586	-44.367802	-1.684783	-1.684783
RNAewa_LIGfilip-openbabel_mol422	-42.482483	-41.638412	-0.844071	-0.844071
RNAewa_LIGfilip-openbabel_mol423	-48.471470	-49.195267	0.723798	0.723798
RNAewa_LIGfilip-openbabel_mol424	-36.211258	-33.020153	-3.191106	-3.191106
RNAewa_LIGfilip-openbabel_mol425	-47.958385	-47.940567	-0.017820	-0.017820
RNAewa_LIGfilip-openbabel_mol426	-35.819408	-36.534767	0.715360	0.715360
RNAewa_LIGfilip-openbabel_mol427	-42.695442	-41.629059	-1.066382	-1.066382
RNAewa_LIGfilip-openbabel_mol428	-37.398544	-36.575619	-0.822927	-0.822927
RNAewa_LIGfilip-openbabel_mol429	-38.481689	-36.604523	-1.877168	-1.877168
RNAewa_LIGfilip-openbabel_mol430	-44.770317	-43.166817	-1.603500	-1.603500
RNAewa_LIGfilip-openbabel_mol431	-41.347893	-40.559807	-0.788087	-0.788087
RNAewa_LIGfilip-openbabel_mol432	-41.307861	-39.073898	-2.233963	-2.233963
RNAewa_LIGfilip-openbabel_mol433	-38.719902	-38.919071	0.199169	0.199169
RNAewa_LIGfilip-openbabel_mol434	-33.572079	-33.051395	-0.520685	-0.520685
RNAewa_LIGfilip-openbabel_mol435	-35.152439	-32.240589	-2.911848	-2.911848
RNAewa_LIGfilip-openbabel_mol436	-30.051628	-30.077076	0.025447	0.025447
RNAewa_LIGfilip-openbabel_mol437	-31.723495	-28.639847	-3.083649	-3.083649
RNAewa_LIGfilip-openbabel_mol438	-45.126221	-45.001667	-0.124554	-0.124554
RNAewa_LIGfilip-openbabel_mol439	-51.265682	-52.189339	0.923658	0.923658
RNAewa_LIGfilip-openbabel_mol440	-41.851753	-41.266960	-0.584795	-0.584795
RNAewa_LIGfilip-openbabel_mol441	-38.436657	-35.785538	-2.651121	-2.651121
RNAewa_LIGfilip-openbabel_mol442	-46.076988	-46.253937	0.176950	0.176950
RNAewa_LIGfilip-openbabel_mol443	-39.373241	-38.237289	-1.135952	-1.135952
RNAewa_LIGfilip-openbabel_mol444	-34.325314	-32.745312	-1.580002	-1.580002
RNAewa_LIGfilip-openbabel_mol445	-35.514206	-32.103634	-3.410570	-3.410570
RNAewa_LIGfilip-openbabel_mol446	-41.146938	-38.830189	-2.316751	-2.316751
RNAewa_LIGfilip-openbabel_mol447	-33.414574	-32.561428	-0.853145	-0.853145
RNAewa_LIGfilip-openbabel_mol448	-39.444782	-37.672470	-1.772311	-1.772311
RNAewa_LIGfilip-openbabel_mol449	-47.862114	-45.876152	-1.985962	-1.985962
RNAewa_LIGfilip-openbabel_mol450	-35.780689	-35.161606	-0.619084	-0.619084
RNAewa_LIGfilip-openbabel_mol451	-33.598778	-30.728153	-2.870623	-2.870623
RNAewa_LIGfilip-openbabel_mol452	-42.229603	-42.362423	0.132820	0.132820
RNAewa_LIGfilip-openbabel_mol453	-43.323883	-43.121288	-0.202594	-0.202594
RNAewa_LIGfilip-openbabel_mol454	-34.344158	-33.357613	-0.986544	-0.986544
RNAewa_LIGfilip-openbabel_mol455	-35.102127	-34.745052	-0.357075	-0.357075
RNAewa_LIGfilip-openbabel_mol456	-39.248615	-38.996979	-0.251637	-0.251637
RNAewa_LIGfilip-openbabel_mol457	-50.146542	-51.171352	1.024810	1.024810
RNAewa_LIGfilip-openbabel_mol458	-34.580143	-33.523411	-1.056731	-1.056731
RNAewa_LIGfilip-openbabel_mol459	-44.105431	-42.828419	-1.277011	-1.277011
RNAewa_LIGfilip-openbabel_mol460	-35.948391	-34.152428	-1.795962	-1.795962
RNAewa_LIGfilip-openbabel_mol461	-40.702629	-39.970684	-0.731944	-0.731944
RNAewa_LIGfilip-openbabel_mol462	-32.301601	-31.844799	-0.456803	-0.456803
RNAewa_LIGfilip-openbabel_mol463	-35.761494	-34.846939	-0.914553	-0.914553
RNAewa_LIGfilip-openbabel_mol464	-38.584656	-38.527504	-0.057151	-0.057151
RNAewa_LIGfilip-openbabel_mol465	-34.451668	-33.639931	-0.811737	-0.811737
RNAewa_LIGfilip-openbabel_mol466	-35.185658	-35.517178	0.331520	0.331520
RNAewa_LIGfilip-openbabel_mol467	-36.093452	-32.661251	-3.432203	-3.432203
RNAewa_LIGfilip-openbabel_mol468	-34.636444	-34.733185	0.096742	0.096742
RNAewa_LIGfilip-openbabel_mol469	-40.098492	-40.584877	0.486384	0.486384
RNAewa_LIGfilip-openbabel_mol470	-39.776184	-36.996582	-2.779603	-2.779603
RNAewa_LIGfilip-openbabel_mol471	-39.405735	-38.777832	-0.627905	-0.627905
RNAewa_LIGfilip-openbabel_mol472	-47.835239	-46.893856	-0.941383	-0.941383
RNAewa_LIGfilip-openbabel_mol473	-36.121708	-35.959599	-0.162109	-0.162109
RNAewa_LIGfilip-openbabel_mol474	-40.112965	-37.418873	-2.694092	-2.694092
RNAewa_LIGfilip-openbabel_mol475	-30.522905	-31.328903	0.805997	0.805997
RNAewa_LIGfilip-openbabel_mol476	-33.909828	-33.356792	-0.553035	-0.553035
RNAewa_LIGfilip-openbabel_mol477	-36.136436	-32.635700	-3.500736	-3.500736
RNAewa_LIGfilip-openbabel_mol478	-38.486671	-37.014244	-1.472429	-1.472429
RNAewa_LIGfilip-openbabel_mol479	-39.592182	-37.366657	-2.225525	-2.225525
RNAewa_LIGfilip-openbabel_mol480	-37.291420	-36.436436	-0.854983	-0.854983
RNAewa_LIGfilip-openbabel_mol481	-41.305447	-39.956615	-1.348830	-1.348830
RNAewa_LIGfilip-openbabel_mol482	-41.744072	-39.891350	-1.852720	-1.852720
