	Grid_Score	Grid_vdw	Grid_es	Int_energy
RNAewa_LIGfilip-balloon_mol28	-41.173153	-39.318737	-1.854415	-1.854415
RNAewa_LIGfilip-balloon_mol29	-42.102478	-41.883549	-0.218930	-0.218930
RNAewa_LIGfilip-balloon_mol30	-38.259121	-36.432629	-1.826493	-1.826493
RNAewa_LIGfilip-balloon_mol31	-48.047379	-49.035469	0.988091	0.988091
RNAewa_LIGfilip-balloon_mol32	-43.554646	-41.995403	-1.559241	-1.559241
RNAewa_LIGfilip-balloon_mol33	-41.178341	-41.334686	0.156345	0.156345
RNAewa_LIGfilip-balloon_mol34	-45.703747	-44.535564	-1.168181	-1.168181
RNAewa_LIGfilip-balloon_mol35	-46.073116	-45.213955	-0.859161	-0.859161
RNAewa_LIGfilip-balloon_mol36	-46.219292	-43.215321	-3.003971	-3.003971
RNAewa_LIGfilip-balloon_mol37	-41.640205	-39.078297	-2.561907	-2.561907
RNAewa_LIGfilip-balloon_mol38	-42.714668	-41.499527	-1.215142	-1.215142
RNAewa_LIGfilip-balloon_mol39	-42.964333	-40.314209	-2.650123	-2.650123
RNAewa_LIGfilip-balloon_mol40	-45.729939	-43.289272	-2.440668	-2.440668
RNAewa_LIGfilip-balloon_mol41	-38.434582	-36.056747	-2.377833	-2.377833
RNAewa_LIGfilip-balloon_mol42	-42.205681	-39.956596	-2.249085	-2.249085
RNAewa_LIGfilip-balloon_mol43	-43.549660	-43.852394	0.302734	0.302734
RNAewa_LIGfilip-balloon_mol44	-45.116047	-44.908520	-0.207527	-0.207527
RNAewa_LIGfilip-balloon_mol45	-41.135593	-40.170231	-0.965363	-0.965363
RNAewa_LIGfilip-balloon_mol46	-46.032448	-45.868031	-0.164419	-0.164419
RNAewa_LIGfilip-balloon_mol47	-40.339626	-37.637531	-2.702094	-2.702094
RNAewa_LIGfilip-balloon_mol48	-47.966816	-45.694584	-2.272231	-2.272231
RNAewa_LIGfilip-balloon_mol49	-41.514698	-41.636368	0.121669	0.121669
RNAewa_LIGfilip-balloon_mol50	-37.297459	-37.390797	0.093337	0.093337
RNAewa_LIGfilip-balloon_mol51	-39.177017	-38.844810	-0.332207	-0.332207
RNAewa_LIGfilip-balloon_mol52	-45.650928	-44.565674	-1.085256	-1.085256
RNAewa_LIGfilip-balloon_mol53	-39.332592	-38.812046	-0.520546	-0.520546
RNAewa_LIGfilip-balloon_mol54	-37.870209	-37.040768	-0.829440	-0.829440
RNAewa_LIGfilip-balloon_mol55	-39.096748	-38.332771	-0.763978	-0.763978
RNAewa_LIGfilip-balloon_mol56	-40.506294	-39.313240	-1.193054	-1.193054
RNAewa_LIGfilip-balloon_mol57	-44.104877	-43.640121	-0.464756	-0.464756
RNAewa_LIGfilip-balloon_mol58	-36.951183	-37.973099	1.021917	1.021917
RNAewa_LIGfilip-balloon_mol59	-43.898163	-44.289520	0.391358	0.391358
RNAewa_LIGfilip-balloon_mol60	-44.627522	-43.695595	-0.931927	-0.931927
RNAewa_LIGfilip-balloon_mol61	-39.413223	-38.441433	-0.971791	-0.971791
RNAewa_LIGfilip-balloon_mol62	-35.281433	-31.200338	-4.081095	-4.081095
RNAewa_LIGfilip-balloon_mol63	-45.641083	-45.411240	-0.229845	-0.229845
RNAewa_LIGfilip-balloon_mol64	-46.558781	-44.948193	-1.610588	-1.610588
RNAewa_LIGfilip-balloon_mol65	-39.243603	-38.508247	-0.735355	-0.735355
RNAewa_LIGfilip-balloon_mol66	-51.152275	-49.671028	-1.481247	-1.481247
RNAewa_LIGfilip-balloon_mol67	-41.209995	-40.485249	-0.724745	-0.724745
RNAewa_LIGfilip-balloon_mol68	-45.705116	-46.521610	0.816492	0.816492
RNAewa_LIGfilip-balloon_mol69	-41.342068	-41.561184	0.219116	0.219116
RNAewa_LIGfilip-balloon_mol70	-42.433952	-42.642094	0.208142	0.208142
RNAewa_LIGfilip-balloon_mol71	-39.789803	-40.444515	0.654714	0.654714
RNAewa_LIGfilip-balloon_mol72	-38.044033	-37.541145	-0.502887	-0.502887
RNAewa_LIGfilip-balloon_mol74	-44.978966	-41.507004	-3.471964	-3.471964
RNAewa_LIGfilip-balloon_mol75	-46.253365	-45.414600	-0.838762	-0.838762
RNAewa_LIGfilip-balloon_mol76	-46.833843	-45.418964	-1.414880	-1.414880
RNAewa_LIGfilip-balloon_mol77	-37.838291	-35.455887	-2.382406	-2.382406
RNAewa_LIGfilip-balloon_mol78	-40.195801	-38.987488	-1.208314	-1.208314
RNAewa_LIGfilip-balloon_mol79	-38.148754	-35.298618	-2.850135	-2.850135
RNAewa_LIGfilip-balloon_mol80	-48.712593	-47.895679	-0.816914	-0.816914
RNAewa_LIGfilip-balloon_mol81	-44.923573	-44.585697	-0.337877	-0.337877
RNAewa_LIGfilip-balloon_mol82	-41.918312	-41.249405	-0.668905	-0.668905
RNAewa_LIGfilip-balloon_mol83	-51.287571	-51.689533	0.401963	0.401963
RNAewa_LIGfilip-balloon_mol84	-43.787228	-43.593975	-0.193251	-0.193251
RNAewa_LIGfilip-balloon_mol85	-48.704571	-46.721848	-1.982725	-1.982725
RNAewa_LIGfilip-balloon_mol86	-45.342308	-45.604122	0.261814	0.261814
RNAewa_LIGfilip-balloon_mol87	-44.098148	-41.610287	-2.487861	-2.487861
RNAewa_LIGfilip-balloon_mol88	-42.458897	-42.589828	0.130931	0.130931
RNAewa_LIGfilip-balloon_mol89	-42.817089	-43.153709	0.336621	0.336621
RNAewa_LIGfilip-balloon_mol90	-40.898766	-41.811878	0.913112	0.913112
RNAewa_LIGfilip-balloon_mol91	-36.956963	-33.659588	-3.297375	-3.297375
RNAewa_LIGfilip-balloon_mol92	-39.981274	-39.048100	-0.933174	-0.933174
RNAewa_LIGfilip-balloon_mol93	-42.887707	-42.901672	0.013967	0.013967
RNAewa_LIGfilip-balloon_mol94	-37.977104	-34.987888	-2.989217	-2.989217
RNAewa_LIGfilip-balloon_mol95	-52.182739	-51.568703	-0.614037	-0.614037
RNAewa_LIGfilip-balloon_mol96	-47.020996	-45.632355	-1.388642	-1.388642
RNAewa_LIGfilip-balloon_mol97	-39.389236	-39.039566	-0.349672	-0.349672
RNAewa_LIGfilip-balloon_mol98	-52.620922	-51.937149	-0.683773	-0.683773
RNAewa_LIGfilip-balloon_mol99	-48.557560	-47.275757	-1.281801	-1.281801
RNAewa_LIGfilip-balloon_mol100	-44.337460	-42.250343	-2.087115	-2.087115
RNAewa_LIGfilip-balloon_mol101	-46.925365	-48.845886	1.920521	1.920521
RNAewa_LIGfilip-balloon_mol102	-46.640690	-46.526192	-0.114499	-0.114499
RNAewa_LIGfilip-balloon_mol103	-43.132828	-45.276363	2.143535	2.143535
RNAewa_LIGfilip-balloon_mol104	-43.087296	-42.644932	-0.442364	-0.442364
RNAewa_LIGfilip-balloon_mol105	-46.207741	-44.888924	-1.318817	-1.318817
RNAewa_LIGfilip-balloon_mol106	-46.032349	-44.283051	-1.749299	-1.749299
RNAewa_LIGfilip-balloon_mol107	-38.523979	-39.237202	0.713221	0.713221
RNAewa_LIGfilip-balloon_mol108	-47.983925	-48.699036	0.715110	0.715110
RNAewa_LIGfilip-balloon_mol109	-38.918053	-39.453915	0.535863	0.535863
RNAewa_LIGfilip-balloon_mol110	-38.936378	-39.949455	1.013075	1.013075
RNAewa_LIGfilip-balloon_mol111	-41.531010	-42.119404	0.588394	0.588394
RNAewa_LIGfilip-balloon_mol112	-41.626396	-39.160103	-2.466295	-2.466295
RNAewa_LIGfilip-balloon_mol113	-46.415916	-45.526344	-0.889571	-0.889571
RNAewa_LIGfilip-balloon_mol114	-41.719730	-41.671131	-0.048598	-0.048598
RNAewa_LIGfilip-balloon_mol115	-37.271675	-36.160648	-1.111025	-1.111025
RNAewa_LIGfilip-balloon_mol116	-35.063148	-32.912373	-2.150777	-2.150777
RNAewa_LIGfilip-balloon_mol117	-39.356522	-38.091476	-1.265045	-1.265045
RNAewa_LIGfilip-balloon_mol118	-38.162552	-37.214775	-0.947776	-0.947776
RNAewa_LIGfilip-balloon_mol119	-40.224339	-40.730522	0.506185	0.506185
RNAewa_LIGfilip-balloon_mol120	-42.937164	-46.240433	3.303267	3.303267
RNAewa_LIGfilip-balloon_mol121	-40.640694	-41.281040	0.640346	0.640346
RNAewa_LIGfilip-balloon_mol122	-46.583309	-45.722466	-0.860844	-0.860844
RNAewa_LIGfilip-balloon_mol123	-44.243698	-45.012173	0.768475	0.768475
RNAewa_LIGfilip-balloon_mol124	-38.201553	-38.674347	0.472794	0.472794
RNAewa_LIGfilip-balloon_mol125	-36.813164	-37.283104	0.469938	0.469938
RNAewa_LIGfilip-balloon_mol126	-54.441200	-50.602116	-3.839083	-3.839083
RNAewa_LIGfilip-balloon_mol127	-45.740002	-46.773865	1.033863	1.033863
RNAewa_LIGfilip-balloon_mol128	-39.661148	-37.680557	-1.980593	-1.980593
RNAewa_LIGfilip-balloon_mol129	-40.714634	-39.284122	-1.430510	-1.430510
RNAewa_LIGfilip-balloon_mol130	-38.549294	-37.875824	-0.673471	-0.673471
RNAewa_LIGfilip-balloon_mol131	-48.782707	-46.326752	-2.455954	-2.455954
RNAewa_LIGfilip-balloon_mol132	-38.032673	-37.398609	-0.634063	-0.634063
RNAewa_LIGfilip-balloon_mol133	-49.186234	-46.157093	-3.029140	-3.029140
RNAewa_LIGfilip-balloon_mol134	-52.699696	-52.823978	0.124282	0.124282
RNAewa_LIGfilip-balloon_mol135	-44.934952	-41.699291	-3.235660	-3.235660
RNAewa_LIGfilip-balloon_mol136	-39.366451	-37.000217	-2.366235	-2.366235
RNAewa_LIGfilip-balloon_mol137	-37.615200	-36.115269	-1.499931	-1.499931
RNAewa_LIGfilip-balloon_mol138	-52.714302	-53.465034	0.750732	0.750732
RNAewa_LIGfilip-balloon_mol139	-35.991280	-34.349483	-1.641794	-1.641794
RNAewa_LIGfilip-balloon_mol140	-53.303154	-51.100006	-2.203146	-2.203146
RNAewa_LIGfilip-balloon_mol141	-40.831985	-41.102894	0.270910	0.270910
RNAewa_LIGfilip-balloon_mol142	-45.085289	-43.395386	-1.689902	-1.689902
RNAewa_LIGfilip-balloon_mol143	-43.475822	-43.451691	-0.024133	-0.024133
RNAewa_LIGfilip-balloon_mol144	-35.241337	-34.147247	-1.094089	-1.094089
RNAewa_LIGfilip-balloon_mol145	-40.325985	-38.441109	-1.884877	-1.884877
RNAewa_LIGfilip-balloon_mol146	-37.693954	-37.739979	0.046025	0.046025
RNAewa_LIGfilip-balloon_mol147	-39.902695	-38.910583	-0.992112	-0.992112
RNAewa_LIGfilip-balloon_mol148	-49.615211	-49.783566	0.168352	0.168352
RNAewa_LIGfilip-balloon_mol149	-39.844227	-39.622810	-0.221417	-0.221417
RNAewa_LIGfilip-balloon_mol150	-40.443008	-39.725269	-0.717740	-0.717740
RNAewa_LIGfilip-balloon_mol151	-35.130276	-34.361282	-0.768993	-0.768993
RNAewa_LIGfilip-balloon_mol152	-34.515770	-33.489716	-1.026056	-1.026056
RNAewa_LIGfilip-balloon_mol153	-40.862118	-39.924534	-0.937586	-0.937586
RNAewa_LIGfilip-balloon_mol154	-51.042126	-50.584187	-0.457940	-0.457940
RNAewa_LIGfilip-balloon_mol155	-46.746738	-46.809559	0.062821	0.062821
RNAewa_LIGfilip-balloon_mol156	-46.612446	-45.748764	-0.863680	-0.863680
RNAewa_LIGfilip-balloon_mol157	-47.998180	-46.256199	-1.741982	-1.741982
RNAewa_LIGfilip-balloon_mol158	-41.983620	-40.840870	-1.142751	-1.142751
RNAewa_LIGfilip-balloon_mol159	-48.533504	-48.333920	-0.199584	-0.199584
RNAewa_LIGfilip-balloon_mol160	-40.575905	-37.564766	-3.011140	-3.011140
RNAewa_LIGfilip-balloon_mol161	-46.175667	-43.823677	-2.351990	-2.351990
RNAewa_LIGfilip-balloon_mol162	-38.630226	-38.315834	-0.314393	-0.314393
RNAewa_LIGfilip-balloon_mol163	-37.231888	-35.216686	-2.015203	-2.015203
RNAewa_LIGfilip-balloon_mol164	-44.168995	-43.971397	-0.197597	-0.197597
RNAewa_LIGfilip-balloon_mol165	-40.539337	-40.052002	-0.487335	-0.487335
RNAewa_LIGfilip-balloon_mol166	-44.196674	-42.631184	-1.565492	-1.565492
RNAewa_LIGfilip-balloon_mol167	-38.798656	-37.201225	-1.597432	-1.597432
RNAewa_LIGfilip-balloon_mol168	-41.036861	-41.628990	0.592129	0.592129
RNAewa_LIGfilip-balloon_mol169	-42.487633	-40.209026	-2.278607	-2.278607
RNAewa_LIGfilip-balloon_mol170	-40.314037	-36.697536	-3.616499	-3.616499
RNAewa_LIGfilip-balloon_mol171	-40.261288	-38.745827	-1.515461	-1.515461
RNAewa_LIGfilip-balloon_mol172	-46.632957	-45.708778	-0.924177	-0.924177
RNAewa_LIGfilip-balloon_mol173	-50.098976	-50.142014	0.043037	0.043037
RNAewa_LIGfilip-balloon_mol174	-36.984371	-35.333416	-1.650955	-1.650955
RNAewa_LIGfilip-balloon_mol175	-37.719833	-35.329311	-2.390521	-2.390521
RNAewa_LIGfilip-balloon_mol176	-49.160652	-49.141685	-0.018966	-0.018966
RNAewa_LIGfilip-balloon_mol177	-40.101357	-39.424782	-0.676574	-0.676574
RNAewa_LIGfilip-balloon_mol178	-42.153233	-41.591663	-0.561570	-0.561570
RNAewa_LIGfilip-balloon_mol179	-38.827427	-36.744682	-2.082745	-2.082745
RNAewa_LIGfilip-balloon_mol180	-38.503757	-36.985336	-1.518420	-1.518420
RNAewa_LIGfilip-balloon_mol181	-44.103863	-43.248837	-0.855027	-0.855027
RNAewa_LIGfilip-balloon_mol182	-36.129471	-34.069164	-2.060306	-2.060306
RNAewa_LIGfilip-balloon_mol183	-50.388901	-49.483883	-0.905017	-0.905017
RNAewa_LIGfilip-balloon_mol184	-44.978115	-43.519779	-1.458335	-1.458335
RNAewa_LIGfilip-balloon_mol185	-40.304096	-39.268353	-1.035744	-1.035744
RNAewa_LIGfilip-balloon_mol186	-40.343987	-39.044865	-1.299120	-1.299120
RNAewa_LIGfilip-balloon_mol187	-49.730492	-48.827908	-0.902582	-0.902582
RNAewa_LIGfilip-balloon_mol188	-40.744003	-39.627666	-1.116337	-1.116337
RNAewa_LIGfilip-balloon_mol189	-38.827427	-36.298229	-2.529197	-2.529197
RNAewa_LIGfilip-balloon_mol190	-39.105289	-37.849953	-1.255337	-1.255337
RNAewa_LIGfilip-balloon_mol191	-48.290493	-48.141315	-0.149177	-0.149177
RNAewa_LIGfilip-balloon_mol192	-38.557533	-37.577927	-0.979605	-0.979605
RNAewa_LIGfilip-balloon_mol193	-46.648071	-44.626850	-2.021220	-2.021220
RNAewa_LIGfilip-balloon_mol194	-35.214245	-33.441555	-1.772688	-1.772688
RNAewa_LIGfilip-balloon_mol195	-33.475945	-30.163801	-3.312145	-3.312145
RNAewa_LIGfilip-balloon_mol196	-39.597477	-35.469193	-4.128284	-4.128284
RNAewa_LIGfilip-balloon_mol197	-39.306919	-38.582771	-0.724147	-0.724147
RNAewa_LIGfilip-balloon_mol198	-45.324604	-45.132832	-0.191771	-0.191771
RNAewa_LIGfilip-balloon_mol199	-45.797989	-46.079735	0.281745	0.281745
RNAewa_LIGfilip-balloon_mol200	-39.339478	-38.002235	-1.337243	-1.337243
RNAewa_LIGfilip-balloon_mol201	-39.236229	-40.065216	0.828986	0.828986
RNAewa_LIGfilip-balloon_mol202	-39.421894	-38.786831	-0.635063	-0.635063
RNAewa_LIGfilip-balloon_mol203	-37.249020	-35.966545	-1.282476	-1.282476
RNAewa_LIGfilip-balloon_mol204	-41.604618	-41.808197	0.203579	0.203579
RNAewa_LIGfilip-balloon_mol205	-47.040749	-44.940098	-2.100649	-2.100649
RNAewa_LIGfilip-balloon_mol206	-43.111328	-42.824135	-0.287192	-0.287192
RNAewa_LIGfilip-balloon_mol207	-35.242390	-33.334469	-1.907922	-1.907922
RNAewa_LIGfilip-balloon_mol208	-36.586933	-32.169483	-4.417450	-4.417450
RNAewa_LIGfilip-balloon_mol209	-45.086399	-42.764690	-2.321709	-2.321709
RNAewa_LIGfilip-balloon_mol210	-45.114185	-44.909672	-0.204515	-0.204515
RNAewa_LIGfilip-balloon_mol211	-43.623505	-45.435535	1.812032	1.812032
RNAewa_LIGfilip-balloon_mol212	-46.174835	-46.494656	0.319820	0.319820
RNAewa_LIGfilip-balloon_mol213	-37.613049	-33.746052	-3.866996	-3.866996
RNAewa_LIGfilip-balloon_mol214	-44.501152	-44.835861	0.334710	0.334710
RNAewa_LIGfilip-balloon_mol215	-45.160641	-40.489937	-4.670703	-4.670703
RNAewa_LIGfilip-balloon_mol216	-41.994991	-40.260948	-1.734043	-1.734043
RNAewa_LIGfilip-balloon_mol217	-35.497971	-33.157158	-2.340811	-2.340811
RNAewa_LIGfilip-balloon_mol218	-44.650211	-42.176857	-2.473355	-2.473355
RNAewa_LIGfilip-balloon_mol219	-37.511806	-36.049614	-1.462193	-1.462193
RNAewa_LIGfilip-balloon_mol220	-44.139767	-45.365749	1.225984	1.225984
RNAewa_LIGfilip-balloon_mol221	-48.703850	-47.255825	-1.448024	-1.448024
RNAewa_LIGfilip-balloon_mol222	-47.607979	-45.885807	-1.722170	-1.722170
RNAewa_LIGfilip-balloon_mol223	-39.174824	-37.817875	-1.356949	-1.356949
RNAewa_LIGfilip-balloon_mol224	-40.890049	-40.950138	0.060089	0.060089
RNAewa_LIGfilip-balloon_mol225	-48.016968	-47.173103	-0.843863	-0.843863
RNAewa_LIGfilip-balloon_mol226	-40.353390	-38.796764	-1.556627	-1.556627
RNAewa_LIGfilip-balloon_mol227	-44.987904	-43.360710	-1.627193	-1.627193
RNAewa_LIGfilip-balloon_mol228	-33.995441	-32.471893	-1.523547	-1.523547
RNAewa_LIGfilip-balloon_mol229	-45.439384	-45.390362	-0.049021	-0.049021
RNAewa_LIGfilip-balloon_mol230	-47.056587	-46.474003	-0.582585	-0.582585
RNAewa_LIGfilip-balloon_mol231	-37.174488	-34.932224	-2.242263	-2.242263
RNAewa_LIGfilip-balloon_mol232	-48.899250	-48.363380	-0.535868	-0.535868
RNAewa_LIGfilip-balloon_mol233	-44.146019	-43.921200	-0.224820	-0.224820
RNAewa_LIGfilip-balloon_mol234	-39.670994	-38.857433	-0.813559	-0.813559
RNAewa_LIGfilip-balloon_mol235	-37.423775	-36.393032	-1.030743	-1.030743
RNAewa_LIGfilip-balloon_mol236	-35.490196	-34.234013	-1.256183	-1.256183
RNAewa_LIGfilip-balloon_mol237	-41.816994	-43.172359	1.355365	1.355365
RNAewa_LIGfilip-balloon_mol238	-39.482635	-36.856571	-2.626065	-2.626065
RNAewa_LIGfilip-balloon_mol239	-47.820362	-47.073006	-0.747356	-0.747356
RNAewa_LIGfilip-balloon_mol240	-52.916458	-50.614510	-2.301947	-2.301947
RNAewa_LIGfilip-balloon_mol241	-35.809422	-32.171864	-3.637556	-3.637556
RNAewa_LIGfilip-balloon_mol242	-36.052044	-36.187054	0.135009	0.135009
RNAewa_LIGfilip-balloon_mol243	-49.812939	-49.275715	-0.537222	-0.537222
RNAewa_LIGfilip-balloon_mol244	-48.141052	-46.912693	-1.228358	-1.228358
RNAewa_LIGfilip-balloon_mol245	-50.336143	-49.666111	-0.670032	-0.670032
RNAewa_LIGfilip-balloon_mol246	-35.234093	-34.119282	-1.114810	-1.114810
RNAewa_LIGfilip-balloon_mol247	-35.812435	-36.049107	0.236671	0.236671
RNAewa_LIGfilip-balloon_mol248	-37.758591	-37.882046	0.123453	0.123453
RNAewa_LIGfilip-balloon_mol249	-38.472069	-38.690170	0.218101	0.218101
RNAewa_LIGfilip-balloon_mol250	-38.980690	-37.210587	-1.770103	-1.770103
RNAewa_LIGfilip-balloon_mol251	-47.303101	-47.581306	0.278208	0.278208
RNAewa_LIGfilip-balloon_mol252	-45.646358	-46.550461	0.904101	0.904101
RNAewa_LIGfilip-balloon_mol253	-40.290337	-40.199673	-0.090664	-0.090664
RNAewa_LIGfilip-balloon_mol254	-51.857811	-49.690975	-2.166836	-2.166836
RNAewa_LIGfilip-balloon_mol255	-33.379845	-33.515640	0.135796	0.135796
RNAewa_LIGfilip-balloon_mol256	-34.635387	-34.456772	-0.178616	-0.178616
RNAewa_LIGfilip-balloon_mol257	-38.302013	-36.591793	-1.710220	-1.710220
RNAewa_LIGfilip-balloon_mol258	-47.783512	-47.613178	-0.170335	-0.170335
RNAewa_LIGfilip-balloon_mol259	-47.424961	-47.776390	0.351429	0.351429
RNAewa_LIGfilip-balloon_mol260	-33.723236	-31.189373	-2.533862	-2.533862
RNAewa_LIGfilip-balloon_mol261	-37.858547	-37.680050	-0.178498	-0.178498
RNAewa_LIGfilip-balloon_mol262	-37.631207	-36.639542	-0.991664	-0.991664
RNAewa_LIGfilip-balloon_mol263	-38.604420	-38.658924	0.054504	0.054504
RNAewa_LIGfilip-balloon_mol264	-35.924747	-34.497982	-1.426766	-1.426766
RNAewa_LIGfilip-balloon_mol265	-48.096729	-47.357243	-0.739486	-0.739486
RNAewa_LIGfilip-balloon_mol266	-33.873795	-31.506041	-2.367753	-2.367753
RNAewa_LIGfilip-balloon_mol267	-47.266479	-48.498291	1.231813	1.231813
RNAewa_LIGfilip-balloon_mol268	-50.797241	-50.891422	0.094180	0.094180
RNAewa_LIGfilip-balloon_mol269	-39.212357	-37.668430	-1.543927	-1.543927
RNAewa_LIGfilip-balloon_mol270	-37.708794	-37.701752	-0.007042	-0.007042
RNAewa_LIGfilip-balloon_mol271	-45.553600	-44.834373	-0.719225	-0.719225
RNAewa_LIGfilip-balloon_mol272	-46.216209	-47.581608	1.365398	1.365398
RNAewa_LIGfilip-balloon_mol273	-35.349712	-33.955830	-1.393884	-1.393884
RNAewa_LIGfilip-balloon_mol274	-37.356674	-37.179054	-0.177618	-0.177618
RNAewa_LIGfilip-balloon_mol275	-35.129208	-32.013199	-3.116009	-3.116009
RNAewa_LIGfilip-balloon_mol276	-40.380932	-38.856071	-1.524861	-1.524861
RNAewa_LIGfilip-balloon_mol277	-39.730282	-38.871227	-0.859053	-0.859053
RNAewa_LIGfilip-balloon_mol278	-45.061333	-44.306511	-0.754823	-0.754823
RNAewa_LIGfilip-balloon_mol279	-33.635769	-33.054951	-0.580819	-0.580819
RNAewa_LIGfilip-balloon_mol280	-41.814438	-41.131371	-0.683066	-0.683066
RNAewa_LIGfilip-balloon_mol281	-42.109619	-39.570450	-2.539168	-2.539168
RNAewa_LIGfilip-balloon_mol282	-50.521809	-48.083565	-2.438245	-2.438245
RNAewa_LIGfilip-balloon_mol283	-44.708286	-41.954136	-2.754152	-2.754152
RNAewa_LIGfilip-balloon_mol284	-43.961308	-43.163734	-0.797574	-0.797574
RNAewa_LIGfilip-balloon_mol285	-50.404106	-48.195133	-2.208972	-2.208972
RNAewa_LIGfilip-balloon_mol286	-35.159950	-34.422535	-0.737417	-0.737417
RNAewa_LIGfilip-balloon_mol287	-54.932205	-53.366447	-1.565756	-1.565756
RNAewa_LIGfilip-balloon_mol288	-50.702229	-50.100872	-0.601355	-0.601355
RNAewa_LIGfilip-balloon_mol289	-41.697151	-38.980232	-2.716920	-2.716920
RNAewa_LIGfilip-balloon_mol290	-39.429161	-37.609310	-1.819853	-1.819853
RNAewa_LIGfilip-balloon_mol291	-44.818062	-43.619137	-1.198924	-1.198924
RNAewa_LIGfilip-balloon_mol292	-36.658096	-34.528816	-2.129281	-2.129281
RNAewa_LIGfilip-balloon_mol293	-50.616116	-47.943108	-2.673006	-2.673006
RNAewa_LIGfilip-balloon_mol294	-39.526447	-37.115898	-2.410547	-2.410547
RNAewa_LIGfilip-balloon_mol295	-37.667721	-37.570873	-0.096847	-0.096847
RNAewa_LIGfilip-balloon_mol296	-40.498348	-40.229786	-0.268564	-0.268564
RNAewa_LIGfilip-balloon_mol297	-36.229462	-35.992653	-0.236809	-0.236809
RNAewa_LIGfilip-balloon_mol298	-41.656921	-39.097923	-2.558998	-2.558998
RNAewa_LIGfilip-balloon_mol299	-36.862621	-36.776806	-0.085816	-0.085816
RNAewa_LIGfilip-balloon_mol300	-36.359394	-33.848568	-2.510827	-2.510827
RNAewa_LIGfilip-balloon_mol301	-38.192120	-35.798668	-2.393451	-2.393451
RNAewa_LIGfilip-balloon_mol302	-38.658089	-38.927658	0.269571	0.269571
RNAewa_LIGfilip-balloon_mol303	-38.259159	-35.577003	-2.682156	-2.682156
RNAewa_LIGfilip-balloon_mol304	-36.572739	-33.118027	-3.454713	-3.454713
RNAewa_LIGfilip-balloon_mol305	-48.099651	-48.484936	0.385285	0.385285
RNAewa_LIGfilip-balloon_mol306	-34.378212	-32.992161	-1.386051	-1.386051
RNAewa_LIGfilip-balloon_mol307	-34.123547	-32.005558	-2.117989	-2.117989
RNAewa_LIGfilip-balloon_mol308	-39.543198	-39.645126	0.101930	0.101930
RNAewa_LIGfilip-balloon_mol309	-34.671059	-34.085617	-0.585441	-0.585441
RNAewa_LIGfilip-balloon_mol310	-37.785339	-33.880951	-3.904388	-3.904388
RNAewa_LIGfilip-balloon_mol311	-33.799850	-33.560280	-0.239570	-0.239570
RNAewa_LIGfilip-balloon_mol312	-34.607613	-31.015764	-3.591847	-3.591847
RNAewa_LIGfilip-balloon_mol313	-49.988445	-46.816547	-3.171898	-3.171898
RNAewa_LIGfilip-balloon_mol314	-40.766605	-39.996407	-0.770199	-0.770199
RNAewa_LIGfilip-balloon_mol315	-35.317467	-34.080715	-1.236750	-1.236750
RNAewa_LIGfilip-balloon_mol316	-40.621693	-39.627819	-0.993874	-0.993874
RNAewa_LIGfilip-balloon_mol317	-36.334518	-33.426842	-2.907676	-2.907676
RNAewa_LIGfilip-balloon_mol318	-36.696804	-36.736488	0.039686	0.039686
RNAewa_LIGfilip-balloon_mol319	-34.534210	-33.716690	-0.817520	-0.817520
RNAewa_LIGfilip-balloon_mol320	-47.773701	-47.185326	-0.588376	-0.588376
RNAewa_LIGfilip-balloon_mol321	-46.241142	-43.369106	-2.872037	-2.872037
RNAewa_LIGfilip-balloon_mol322	-39.394836	-36.991844	-2.402991	-2.402991
RNAewa_LIGfilip-balloon_mol323	-47.661259	-45.699471	-1.961789	-1.961789
RNAewa_LIGfilip-balloon_mol324	-48.715469	-46.164486	-2.550982	-2.550982
RNAewa_LIGfilip-balloon_mol325	-37.011436	-37.347923	0.336488	0.336488
RNAewa_LIGfilip-balloon_mol326	-37.307278	-36.920876	-0.386403	-0.386403
RNAewa_LIGfilip-balloon_mol327	-36.715157	-36.602909	-0.112247	-0.112247
RNAewa_LIGfilip-balloon_mol328	-38.384121	-36.872837	-1.511286	-1.511286
RNAewa_LIGfilip-balloon_mol329	-35.178047	-33.518150	-1.659896	-1.659896
RNAewa_LIGfilip-balloon_mol330	-35.415489	-32.346928	-3.068561	-3.068561
RNAewa_LIGfilip-balloon_mol331	-39.087364	-39.060108	-0.027258	-0.027258
RNAewa_LIGfilip-balloon_mol332	-34.564022	-35.425335	0.861312	0.861312
RNAewa_LIGfilip-balloon_mol333	-46.155998	-44.831520	-1.324477	-1.324477
RNAewa_LIGfilip-balloon_mol334	-42.869949	-39.814110	-3.055839	-3.055839
RNAewa_LIGfilip-balloon_mol335	-34.590740	-33.370403	-1.220337	-1.220337
RNAewa_LIGfilip-balloon_mol336	-36.829342	-36.348274	-0.481066	-0.481066
RNAewa_LIGfilip-balloon_mol337	-46.889194	-46.358143	-0.531051	-0.531051
RNAewa_LIGfilip-balloon_mol338	-46.023575	-44.750603	-1.272974	-1.272974
RNAewa_LIGfilip-balloon_mol339	-36.117924	-36.351616	0.233692	0.233692
RNAewa_LIGfilip-balloon_mol340	-38.338131	-38.716156	0.378025	0.378025
RNAewa_LIGfilip-balloon_mol341	-46.034084	-45.810646	-0.223439	-0.223439
